transaction_id,user_id,product_id,shop_id,quantity,unit_price,total_amount,discount_percent,discount_amount,tax_percent,tax_amount,final_amount,payment_method,transaction_status,transaction_date,transaction_ts,delivery_date,delivery_address,notes,_ingestion_ts,_source_file,_ingestion_date,_cleaned_at,_dq_score,transaction_year_month,_enriched_at
136.0,45.0,1631.0,15.0,3.0,5500.0,,0.0,0.0,8.0,1320.0,17820.0,credit card,completed,2024-05-17,,2024-05-21 16:26:27.468973,"61799 jennifer village apt. 371, west pam, mp 84541",order for minimalist oversized chinos,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-05,2026-01-01T16:18:14.428470
137.0,251.0,866.0,6.0,2.0,14500.0,29000.0,0.0,0.0,8.0,2320.0,31320.0,credit card,completed,2024-07-22,2024-07-22 16:35:44.910863,2024-07-24 16:35:44.910863,"90509 davis isle, coltonview, hi 60568",order for rustic refined hoodies & jackets,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-07,2026-01-01T16:18:14.428470
138.0,342.0,1418.0,5.0,3.0,3500.0,10500.0,10.0,1050.0,8.0,756.0,10206.0,debit card,returned,2024-06-09,2024-06-09 07:37:13.348827,2024-06-15 07:37:13.348827,"616 walter lane, davisfort, nd 35965",order for modern structured sweatshirts,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-06,2026-01-01T16:18:14.428470
139.0,155.0,2107.0,18.0,2.0,15000.0,30000.0,0.0,0.0,,2400.0,32400.0,cod,completed,2024-03-07,2024-03-07 01:48:19.099817,2024-03-10 01:48:19.099817,"5103 brent hill, east noahhaven, al 18447",order for modern classic cardigans,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-03,2026-01-01T16:18:14.428470
140.0,60.0,266.0,19.0,1.0,11500.0,11500.0,0.0,0.0,8.0,920.0,12420.0,debit card,completed,2024-04-11,2024-04-11 00:13:39.076295,2024-04-16 00:13:39.076295,"741 michael point, gordonchester, ky 13136",order for tailored heritage utility pants,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-04,2026-01-01T16:18:14.428470
141.0,118.0,1014.0,2.0,2.0,10000.0,20000.0,10.0,2000.0,8.0,1440.0,19440.0,credit card,completed,2024-07-10,2024-07-10 19:28:05.196007,2024-07-14 19:28:05.196007,"392 lee drive suite 817, amandashire, va 09578",order for urban bright denim jackets,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-07,2026-01-01T16:18:14.428470
142.0,304.0,66.0,19.0,1.0,2500.0,2500.0,0.0,0.0,8.0,200.0,2700.0,debit card,completed,,2024-04-03 03:31:24.429668,2024-04-10 03:31:24.429668,"87208 jose tunnel apt. 942, codystad, ia 92584",order for layered preppy shorts,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,,2026-01-01T16:18:14.428470
143.0,329.0,2266.0,17.0,3.0,4000.0,12000.0,10.0,1200.0,8.0,864.0,11664.0,credit card,completed,2024-09-07,2024-09-07 14:21:33.495515,2024-09-09 14:21:33.495515,"55330 tyler wall apt. 761, lake jaimeview, vi 00657",order for refined bold shorts,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-09,2026-01-01T16:18:14.428470
144.0,118.0,1854.0,1.0,1.0,3500.0,3500.0,0.0,0.0,8.0,280.0,3780.0,digital wallet,completed,,2024-05-25 19:12:11.722146,2024-06-01 19:12:11.722146,"392 lee drive suite 817, amandashire, va 09578",order for soft tailored sweatshirts,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,,2026-01-01T16:18:14.428470
145.0,188.0,2423.0,15.0,2.0,12500.0,25000.0,,0.0,,2000.0,27000.0,debit card,completed,2024-08-19,2024-08-19 09:27:52.957760,2024-08-25 09:27:52.957760,"5000 yoder gateway, jeremyview, ar 42330",order for retro essential hoodies & jackets,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-08,2026-01-01T16:18:14.428470
146.0,493.0,1983.0,11.0,2.0,5000.0,10000.0,0.0,0.0,8.0,800.0,10800.0,credit card,completed,2024-01-30,2024-01-30 06:43:47.930262,,"unit 6721 box 9702, dpo ae 87555",order for elegant preppy chinos,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-01,2026-01-01T16:18:14.428470
147.0,258.0,868.0,,3.0,2500.0,7500.0,0.0,0.0,8.0,600.0,8100.0,credit card,completed,2024-02-03,2024-02-03 00:45:42.569757,2024-02-07 00:45:42.569757,"905 hall loaf apt. 623, andreafurt, ut 75518",order for patterned tailored joggers & pants,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-02,2026-01-01T16:18:14.428470
148.0,249.0,356.0,6.0,3.0,9500.0,28500.0,0.0,0.0,8.0,2280.0,30780.0,credit card,completed,2024-06-28,2024-06-28 06:42:16.028669,2024-07-01 06:42:16.028669,"unit 1097 box 8073, dpo ae 68139",order for trendy minimalist kimono,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-06,2026-01-01T16:18:14.428470
149.0,19.0,766.0,1.0,3.0,2500.0,7500.0,0.0,0.0,8.0,600.0,8100.0,credit card,,2024-07-11,2024-07-11 23:39:21.422066,2024-07-16 23:39:21.422066,"3743 kristen motorway suite 202, east jennifertown, sc 47907",order for statement layered tanks,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-07,2026-01-01T16:18:14.428470
150.0,88.0,1834.0,22.0,1.0,12000.0,12000.0,10.0,1200.0,8.0,864.0,11664.0,debit card,completed,2024-09-20,2024-09-20 08:43:49.330724,2024-09-24 08:43:49.330724,"157 david corners, north taylorfort, ri 59751",order for retro essential coats,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-09,2026-01-01T16:18:14.428470
151.0,173.0,2420.0,13.0,1.0,2500.0,2500.0,0.0,0.0,8.0,200.0,2700.0,credit card,completed,2024-10-07,2024-10-07 04:05:56.644137,2024-10-10 04:05:56.644137,"92707 marc prairie apt. 681, port jennifer, pa 68114",order for sporty oversized polos,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-10,2026-01-01T16:18:14.428470
152.0,459.0,1567.0,24.0,3.0,,13500.0,5.0,675.0,8.0,1026.0,13851.0,debit card,completed,2024-08-14,2024-08-14 15:58:25.147648,2024-08-16 15:58:25.147648,"531 stephen mountain apt. 775, port christophermouth, ar 67592",order for casual luxury track pants,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-08,2026-01-01T16:18:14.428470
153.0,452.0,1105.0,15.0,1.0,10000.0,10000.0,0.0,0.0,8.0,800.0,10800.0,bank transfer,completed,2024-03-23,2024-03-23 17:34:50.177857,2024-03-27 17:34:50.177857,"uscgc adams, fpo ap 56410",order for structured sporty kimono,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-03,2026-01-01T16:18:14.428470
154.0,388.0,1725.0,17.0,1.0,9500.0,9500.0,0.0,0.0,8.0,760.0,10260.0,digital wallet,completed,2024-04-13,2024-04-13 22:35:55.169943,2024-04-19 22:35:55.169943,"5690 antonio road suite 353, new jennifermouth, in 36408",order for urban relaxed hoodies & jackets,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-04,2026-01-01T16:18:14.428470
155.0,176.0,2037.0,19.0,2.0,3000.0,6000.0,0.0,0.0,8.0,480.0,6480.0,debit card,pending,2024-02-04,2024-02-04 22:51:22.388792,2024-02-11 22:51:22.388792,"87883 michael squares suite 144, south michael, ky 31983",order for comfy bright t-shirts,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-02,2026-01-01T16:18:14.428470
156.0,365.0,1869.0,9.0,2.0,4500.0,9000.0,5.0,450.0,8.0,684.0,9234.0,credit card,completed,2024-02-08,2024-02-08 21:23:01.826106,2024-02-12 21:23:01.826106,"unit 1065 box 1820, dpo ae 18156",order for tailored elegant track pants,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-02,2026-01-01T16:18:14.428470
157.0,243.0,1463.0,24.0,3.0,4500.0,13500.0,0.0,0.0,,1080.0,14580.0,bank transfer,returned,2024-02-22,2024-02-22 23:09:27.302480,2024-02-29 23:09:27.302480,"6620 smith avenue, north yvonnefurt, mi 53487",order for casual minimalist sweatshirts,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-02,2026-01-01T16:18:14.428470
158.0,109.0,350.0,7.0,2.0,,7000.0,0.0,0.0,8.0,560.0,7560.0,digital wallet,completed,2024-05-07,2024-05-07 17:45:52.360306,2024-05-14 17:45:52.360306,"214 rebecca forges, harrisonborough, wv 97997",order for modern essential polos,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-05,2026-01-01T16:18:14.428470
159.0,301.0,2073.0,3.0,1.0,13500.0,13500.0,0.0,0.0,8.0,1080.0,14580.0,bank transfer,completed,,2024-04-12 18:32:27.907530,2024-04-15 18:32:27.907530,"905 nelson circles, thomashaven, ri 94107",order for dynamic textured utility pants,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,,2026-01-01T16:18:14.428470
160.0,365.0,6.0,1.0,3.0,12500.0,37500.0,0.0,0.0,8.0,3000.0,40500.0,debit card,completed,2024-09-04,2024-09-04 04:53:33.656446,,"unit 1065 box 1820, dpo ae 18156",order for urban urban blazers,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-09,2026-01-01T16:18:14.428470
161.0,367.0,856.0,20.0,2.0,15000.0,30000.0,15.0,4500.0,,2040.0,27540.0,bank transfer,completed,2024-10-06,2024-10-06 12:11:10.962159,2024-10-11 12:11:10.962159,"uss ponce, fpo ap 40596",order for camo functional denim jackets,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-10,2026-01-01T16:18:14.428470
162.0,276.0,448.0,17.0,1.0,2500.0,,0.0,0.0,8.0,200.0,,bank transfer,completed,2024-04-04,2024-04-04 01:12:57.085282,2024-04-11 01:12:57.085282,"83538 geoffrey center, daniellebury, la 40429",order for edgy luxury joggers & pants,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-04,2026-01-01T16:18:14.428470
163.0,59.0,540.0,2.0,1.0,13500.0,13500.0,0.0,0.0,8.0,1080.0,14580.0,digital wallet,completed,2024-05-10,2024-05-10 01:05:43.513573,2024-05-14 01:05:43.513573,"1926 cameron branch apt. 323, lake kevin, vi 40653",order for patterned oversized blazers,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-05,2026-01-01T16:18:14.428470
164.0,242.0,2482.0,18.0,1.0,3500.0,3500.0,0.0,0.0,8.0,280.0,3780.0,debit card,completed,2024-08-14,2024-08-14 16:58:02.495665,2024-08-17 16:58:02.495665,"94330 angela circle suite 662, new kendra, wv 69002",order for minimalist functional polos,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-08,2026-01-01T16:18:14.428470
165.0,36.0,657.0,2.0,2.0,12000.0,,0.0,0.0,8.0,1920.0,,cod,completed,2024-07-19,2024-07-19 23:36:15.184853,2024-07-25 23:36:15.184853,"16124 eric motorway, jessicafort, pr 55062",order for layered heritage utility pants,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-07,2026-01-01T16:18:14.428470
166.0,477.0,2484.0,13.0,1.0,10000.0,10000.0,5.0,,8.0,760.0,10260.0,debit card,completed,2024-10-21,2024-10-21 05:48:39.438095,2024-10-25 05:48:39.438095,"unit 1851 box 2102, dpo ap 72266",order for casual preppy hoodies & jackets,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-10,2026-01-01T16:18:14.428470
167.0,82.0,1332.0,4.0,2.0,4500.0,9000.0,0.0,0.0,8.0,720.0,9720.0,cod,completed,2024-07-30,2024-07-30 08:12:05.250882,2024-08-02 08:12:05.250882,"psc 8876, box 8415, apo aa 53943",order for heritage edgy t-shirts,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-07,2026-01-01T16:18:14.428470
168.0,133.0,201.0,,2.0,11500.0,23000.0,10.0,2300.0,8.0,1656.0,22356.0,digital wallet,completed,2024-08-28,2024-08-28 06:58:29.740301,2024-09-01 06:58:29.740301,"753 dean green, tracybury, tn 11376",order for neutral comfy coats,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-08,2026-01-01T16:18:14.428470
169.0,347.0,633.0,12.0,3.0,5000.0,15000.0,10.0,1500.0,8.0,1080.0,14580.0,bank transfer,completed,2024-09-12,2024-09-12 02:53:39.374624,2024-09-18 02:53:39.374624,"24256 chung summit, mathewsbury, ny 06118",order for luxury elegant track pants,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-09,2026-01-01T16:18:14.428470
170.0,454.0,1213.0,18.0,3.0,3500.0,10500.0,5.0,525.0,8.0,798.0,10773.0,credit card,completed,2024-01-12,2024-01-12 05:09:32.174104,2024-01-18 05:09:32.174104,,order for bright vintage track pants,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-01,2026-01-01T16:18:14.428470
171.0,22.0,1881.0,19.0,1.0,10000.0,10000.0,5.0,500.0,8.0,760.0,10260.0,bank transfer,completed,2024-10-22,2024-10-22 07:31:32.704124,2024-10-27 07:31:32.704124,"59182 reid square, new rodney, co 15693",order for trendy essential utility pants,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-10,2026-01-01T16:18:14.428470
172.0,77.0,1970.0,1.0,1.0,3500.0,3500.0,10.0,,8.0,252.0,,debit card,completed,2024-09-06,2024-09-06 11:46:41.050552,2024-09-13 11:46:41.050552,"257 hamilton tunnel, bowenberg, nh 23231",order for classic neutral shorts,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-09,2026-01-01T16:18:14.428470
173.0,146.0,1700.0,18.0,3.0,3000.0,9000.0,0.0,0.0,8.0,720.0,9720.0,debit card,completed,2024-09-17,2024-09-17 11:22:13.234976,2024-09-19 11:22:13.234976,"78752 edward villages suite 831, port derrick, ne 88360",order for elegant camo joggers & pants,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-09,2026-01-01T16:18:14.428470
174.0,368.0,2238.0,19.0,1.0,5000.0,5000.0,0.0,0.0,8.0,400.0,5400.0,debit card,completed,2024-08-02,2024-08-02 00:34:41.365885,2024-08-08 00:34:41.365885,"2177 benjamin burgs, east joseland, pa 05537",order for trendy soft chinos,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-08,2026-01-01T16:18:14.428470
175.0,21.0,45.0,17.0,3.0,4000.0,12000.0,0.0,0.0,8.0,960.0,12960.0,debit card,completed,2024-06-13,2024-06-13 23:39:48.982469,2024-06-17 23:39:48.982469,"8153 alan mills, katieside, mo 43065",order for relaxed bold chinos,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-06,2026-01-01T16:18:14.428470
176.0,,910.0,16.0,2.0,4000.0,8000.0,0.0,0.0,8.0,640.0,8640.0,cod,completed,2024-05-12,2024-05-12 06:17:43.018625,2024-05-17 06:17:43.018625,"250 mitchell prairie apt. 661, rodneystad, ma 89790",order for preppy essential polos,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-05,2026-01-01T16:18:14.428470
177.0,357.0,2472.0,13.0,2.0,4000.0,8000.0,10.0,800.0,8.0,576.0,7776.0,cod,completed,2024-09-18,2024-09-18 13:12:08.585912,2024-09-20 13:12:08.585912,"271 rose common, new shannon, az 11651",order for statement edgy polos,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-09,2026-01-01T16:18:14.428470
178.0,192.0,435.0,6.0,1.0,13000.0,13000.0,0.0,0.0,8.0,1040.0,14040.0,bank transfer,completed,2024-09-25,2024-09-25 05:53:12.186548,2024-10-02 05:53:12.186548,"1972 rachel greens, port christine, ks 70339",order for trendy slim fit kimono,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-09,2026-01-01T16:18:14.428470
179.0,59.0,1033.0,5.0,2.0,4500.0,9000.0,5.0,450.0,8.0,684.0,9234.0,cod,completed,2024-05-03,2024-05-03 01:23:51.849090,2024-05-10 01:23:51.849090,"1926 cameron branch apt. 323, lake kevin, vi 40653",order for luxury classic track pants,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-05,2026-01-01T16:18:14.428470
180.0,469.0,1884.0,19.0,1.0,3500.0,3500.0,0.0,0.0,8.0,280.0,3780.0,cod,completed,,2024-04-03 07:44:56.615135,2024-04-09 07:44:56.615135,"7996 stephanie estate, north christopher, mp 25460",order for sporty edgy polos,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,,2026-01-01T16:18:14.428470
181.0,483.0,2037.0,19.0,1.0,3000.0,3000.0,0.0,0.0,8.0,240.0,3240.0,debit card,completed,2024-07-16,2024-07-16 20:44:44.972824,2024-07-20 20:44:44.972824,"455 jennifer route suite 714, port taylor, ri 95251",order for comfy bright t-shirts,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-07,2026-01-01T16:18:14.428470
182.0,437.0,1965.0,18.0,3.0,13000.0,39000.0,0.0,0.0,8.0,3120.0,42120.0,debit card,completed,2024-04-03,2024-04-03 18:24:21.551444,2024-04-07 18:24:21.551444,"psc 4373, box 2937, apo ae 25478",order for edgy preppy hoodies & jackets,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-04,2026-01-01T16:18:14.428470
183.0,10.0,1707.0,3.0,1.0,14500.0,14500.0,5.0,725.0,8.0,1102.0,14877.0,digital wallet,completed,2024-07-22,2024-07-22 01:52:32.196119,2024-07-29 01:52:32.196119,"086 michelle burgs suite 274, hilltown, in 98804",order for neutral elegant blazers,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-07,2026-01-01T16:18:14.428470
184.0,412.0,1144.0,18.0,3.0,9500.0,28500.0,0.0,0.0,8.0,2280.0,30780.0,digital wallet,completed,2024-07-17,2024-07-17 22:35:01.749369,2024-07-23 22:35:01.749369,"4628 hickman springs, north johnshire, ca 65585",order for layered structured coats,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-07,2026-01-01T16:18:14.428470
185.0,13.0,186.0,19.0,2.0,,,0.0,0.0,8.0,480.0,6480.0,credit card,completed,,2024-06-02 11:17:42.981019,2024-06-06 11:17:42.981019,"549 douglas greens, lake annshire, mn 83044",order for trendy refined track pants,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,,2026-01-01T16:18:14.428470
186.0,259.0,2210.0,4.0,1.0,4000.0,4000.0,10.0,400.0,8.0,288.0,3888.0,bank transfer,completed,2024-02-06,2024-02-06 03:22:18.034890,2024-02-11 03:22:18.034890,"2831 stephanie key, haneyville, nm 75434",order for sporty dynamic polos,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-02,2026-01-01T16:18:14.428470
187.0,105.0,,5.0,3.0,10000.0,30000.0,0.0,0.0,8.0,2400.0,32400.0,debit card,completed,2024-04-29,2024-04-29 04:11:06.738621,2024-05-01 04:11:06.738621,"5786 drew road apt. 879, north heathertown, id 15970",order for lightweight patterned cardigans,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-04,2026-01-01T16:18:14.428470
188.0,205.0,584.0,13.0,2.0,10500.0,21000.0,10.0,2100.0,8.0,1512.0,20412.0,credit card,,2024-08-20,2024-08-20 10:54:56.224649,2024-08-23 10:54:56.224649,"9275 edward row suite 945, erinshire, nv 13734",order for elegant elegant denim jackets,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-08,2026-01-01T16:18:14.428470
189.0,391.0,2096.0,24.0,2.0,10500.0,21000.0,0.0,0.0,8.0,1680.0,22680.0,cod,completed,2024-03-11,2024-03-11 11:25:16.660638,2024-03-18 11:25:16.660638,"84650 tammy crossroad apt. 231, barronmouth, id 46465",order for bright wide leg cardigans,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-03,2026-01-01T16:18:14.428470
190.0,113.0,376.0,2.0,3.0,4500.0,13500.0,0.0,0.0,8.0,1080.0,14580.0,bank transfer,completed,2024-06-13,2024-06-13 01:08:19.944141,2024-06-19 01:08:19.944141,"unit 3202 box 8139, dpo ap 35763",order for neutral lightweight polos,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-06,2026-01-01T16:18:14.428470
191.0,325.0,637.0,24.0,,13000.0,13000.0,0.0,0.0,8.0,1040.0,14040.0,cod,completed,2024-01-22,2024-01-22 15:26:46.400699,2024-01-26 15:26:46.400699,"44230 flores plain, singletonmouth, mh 49526",order for vintage patterned kimono,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-01,2026-01-01T16:18:14.428470
192.0,62.0,1418.0,5.0,3.0,3500.0,10500.0,0.0,0.0,8.0,840.0,11340.0,cod,failed,2024-09-11,2024-09-11 10:21:17.116887,,"764 cox canyon suite 058, new matthew, il 47409",order for modern structured sweatshirts,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-09,2026-01-01T16:18:14.428470
193.0,254.0,659.0,24.0,3.0,5000.0,15000.0,0.0,0.0,8.0,1200.0,16200.0,bank transfer,completed,2024-08-29,2024-08-29 17:06:34.108078,2024-09-02 17:06:34.108078,"unit 6767 box 1297, dpo ap 47274",order for soft retro oversize tee,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-08,2026-01-01T16:18:14.428470
194.0,24.0,737.0,5.0,3.0,14500.0,43500.0,0.0,0.0,8.0,3480.0,46980.0,credit card,completed,2024-08-14,,2024-08-19 13:52:50.646968,"27302 day stream suite 138, east brucehaven, ma 35457",order for oversized layered kimono,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-08,2026-01-01T16:18:14.428470
195.0,205.0,890.0,18.0,2.0,7000.0,14000.0,0.0,0.0,8.0,1120.0,15120.0,credit card,,2024-10-12,2024-10-12 23:45:35.559513,2024-10-16 23:45:35.559513,"9275 edward row suite 945, erinshire, nv 13734",order for tailored elegant chinos,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-10,2026-01-01T16:18:14.428470
196.0,360.0,1029.0,16.0,2.0,9500.0,19000.0,0.0,0.0,8.0,1520.0,20520.0,credit card,completed,2024-07-14,2024-07-14 21:33:31.874141,2024-07-16 21:33:31.874141,"psc 2422, box 6768, apo ap 77312",order for minimalist bold utility pants,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-07,2026-01-01T16:18:14.428470
197.0,435.0,809.0,14.0,1.0,12500.0,12500.0,0.0,0.0,8.0,1000.0,13500.0,debit card,completed,2024-03-31,2024-03-31 19:48:16.450697,2024-04-06 19:48:16.450697,"31072 zamora ford apt. 631, new cheyennetown, nd 56482",order for elegant luxury denim jackets,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-03,2026-01-01T16:18:14.428470
198.0,323.0,2500.0,13.0,1.0,3000.0,3000.0,0.0,0.0,8.0,240.0,3240.0,credit card,completed,2024-07-03,2024-07-03 00:49:54.165039,2024-07-07 00:49:54.165039,"8634 molina ranch suite 411, east anthonyberg, vt 13621",order for bright dynamic shorts,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-07,2026-01-01T16:18:14.428470
199.0,311.0,40.0,16.0,3.0,4000.0,12000.0,5.0,600.0,8.0,912.0,12312.0,credit card,completed,2024-06-14,2024-06-14 15:20:46.533015,2024-06-16 15:20:46.533015,"3034 jefferson harbors, jesseview, va 49413",order for edgy retro oversize tee,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-06,2026-01-01T16:18:14.428470
200.0,410.0,959.0,2.0,1.0,11000.0,11000.0,0.0,0.0,8.0,880.0,11880.0,cod,completed,2024-07-14,2024-07-14 14:59:39.900620,2024-07-16 14:59:39.900620,"71644 bradley garden, barrymouth, me 77162",order for heritage statement kimono,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-07,2026-01-01T16:18:14.428470
201.0,377.0,633.0,12.0,2.0,5000.0,10000.0,,500.0,8.0,760.0,10260.0,debit card,completed,2024-08-20,2024-08-20 11:19:39.133950,2024-08-22 11:19:39.133950,"5329 charles fords, danielleport, hi 10217",order for luxury elegant track pants,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-08,2026-01-01T16:18:14.428470
202.0,,284.0,20.0,2.0,2500.0,5000.0,0.0,0.0,8.0,400.0,5400.0,cod,completed,2024-09-02,2024-09-02 23:38:23.237986,2024-09-08 23:38:23.237986,"9123 andrew lights, north stephaniemouth, as 51697",order for layered casual tanks,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-09,2026-01-01T16:18:14.428470
203.0,262.0,1642.0,18.0,3.0,14500.0,43500.0,10.0,4350.0,8.0,3132.0,42282.0,debit card,completed,2024-07-01,2024-07-01 02:19:56.238412,2024-07-08 02:19:56.238412,"usnv vaughn, fpo ap 38925",order for neutral urban utility pants,2025-11-30 20:16:12.657201,transactions_dataset.csv,2025-11-30,2025-11-30T15:05:40.570268,97,2024-07,2026-01-01T16:18:14.428470
