transaction_id,user_id,product_id,shop_id,quantity,unit_price,total_amount,discount_percent,discount_amount,tax_percent,tax_amount,final_amount,payment_method,transaction_status,transaction_date,transaction_ts,delivery_date,delivery_address,notes
5497,156,319,319,1,5000.0,5000.0,5,250.0,8,380.0,5130.0,Credit Card,Completed,2023-10-27,2023-10-27 12:59:30.469514,2023-10-29 12:59:30.469514,"485 Vasquez Drive Apt. 183, Joanbury, MO 63514",Order for Smart Retro Oversize Tee
5498,165,1112,1112,2,4500.0,9000.0,0,0.0,8,720.0,9720.0,Credit Card,Completed,2022-07-12,2022-07-12 14:24:26.019770,2022-07-17 14:24:26.019770,"684 Lisa Dam Suite 775, East Sarah, WI 45446",Order for Smart Tailored Polos
5499,352,24,24,2,14000.0,28000.0,15,4200.0,8,1904.0,25704.0,Debit Card,Completed,2022-09-20,2022-09-20 16:11:54.266128,2022-09-24 16:11:54.266128,"PSC 2777, Box 4608, APO AA 32298",Order for Bright Bold Blazers
5501,111,191,191,1,4000.0,4000.0,5,200.0,8,304.0,4104.0,Credit Card,Completed,2023-08-07,2023-08-07 02:31:11.493231,2023-08-09 02:31:11.493231,"475 Daniel Pike, Johnside, NM 76690",Order for Neutral Edgy Chinos
5502,487,768,768,1,8500.0,8500.0,0,0.0,8,680.0,9180.0,Debit Card,Completed,2024-11-09,2024-11-09 12:37:36.488755,2024-11-13 12:37:36.488755,"8917 Arthur Mountains, Youngberg, NY 19574",Order for Dynamic Dynamic Kimono
5503,200,772,772,3,13500.0,40500.0,10,4050.0,8,2916.0,39366.0,Bank Transfer,Completed,2022-03-31,2022-03-31 00:29:32.425890,2022-04-06 00:29:32.425890,"90834 Andrea Loaf, Lauraport, TX 50924",Order for Chic Functional Blazers
5504,70,1243,1243,2,3500.0,7000.0,0,0.0,8,560.0,7560.0,COD,Completed,2023-12-12,2023-12-12 03:39:02.619338,2023-12-15 03:39:02.619338,"36916 Sanchez Squares Apt. 687, Garrettshire, TN 26027",Order for Heritage Heritage Track Pants
5505,76,1278,1278,1,4000.0,4000.0,0,0.0,8,320.0,4320.0,Debit Card,Completed,2024-04-21,2024-04-21 18:05:42.039617,2024-04-27 18:05:42.039617,"83764 Carl Ford, Wattstown, TN 53292",Order for Bold Bright Beach Wear
5507,312,913,913,1,11500.0,11500.0,0,0.0,8,920.0,12420.0,COD,Completed,2023-08-10,2023-08-10 05:34:49.999324,2023-08-12 05:34:49.999324,"972 Adams Summit Apt. 896, Connieland, LA 11279",Order for Structured Casual Denim Jackets
5508,319,967,967,1,14000.0,14000.0,5,700.0,8,1064.0,14364.0,Credit Card,Completed,2023-02-13,2023-02-13 07:24:50.271214,2023-02-17 07:24:50.271214,"0402 Rush Flats, New Nicholas, OK 77929",Order for Classic Structured Hoodies & Jackets
5509,454,869,869,2,4500.0,9000.0,15,1350.0,8,612.0,8262.0,COD,Completed,2022-03-31,2022-03-31 09:04:48.992941,2022-04-05 09:04:48.992941,"3229 Cooper Mission, North Ryan, KS 13364",Order for Camo Oversized Polos
5510,469,1313,1313,3,14000.0,42000.0,0,0.0,8,3360.0,45360.0,Credit Card,Completed,2022-05-18,2022-05-18 09:15:09.953024,2022-05-25 09:15:09.953024,"7996 Stephanie Estate, North Christopher, MP 25460",Order for Bold Wide Leg Blazers
5511,69,832,832,2,11500.0,23000.0,10,2300.0,8,1656.0,22356.0,Debit Card,Completed,2024-01-21,2024-01-21 03:36:41.155569,2024-01-24 03:36:41.155569,"6736 Love Mill Suite 302, North Teresaview, MA 47354",Order for Vintage Classic Kimono
5512,3,1564,1564,2,13500.0,27000.0,0,0.0,8,2160.0,29160.0,Credit Card,Completed,2023-09-11,2023-09-11 07:36:02.741904,2023-09-17 07:36:02.741904,"23191 Tonya Court Suite 106, West Brandon, MI 79827",Order for Sporty Essential Coats
5513,54,112,112,3,5000.0,15000.0,5,750.0,8,1140.0,15390.0,Credit Card,Completed,2023-01-11,2023-01-11 12:42:13.966184,2023-01-17 12:42:13.966184,"911 Johnny Point Suite 758, North Patrick, WI 19235",Order for Patterned Essential Tanks
5514,488,900,900,1,12000.0,12000.0,0,0.0,8,960.0,12960.0,Bank Transfer,Completed,2022-03-21,2022-03-21 05:19:14.338815,2022-03-27 05:19:14.338815,"Unit 7811 Box 6718, DPO AA 90446",Order for Patterned Chic Utility Pants
5515,395,1843,1843,2,15000.0,30000.0,0,0.0,8,2400.0,32400.0,Debit Card,Completed,2023-02-19,2023-02-19 03:29:14.751934,2023-02-23 03:29:14.751934,"208 Price Land, Simmonsview, AR 18329",Order for Rustic Bold Utility Pants
5516,485,2419,2419,1,10500.0,10500.0,0,0.0,8,840.0,11340.0,Digital Wallet,Completed,2022-02-20,2022-02-20 01:41:36.246003,2022-02-26 01:41:36.246003,"496 Butler Knoll Suite 691, Priceville, WA 67697",Order for Refined Vintage Utility Pants
5517,155,2124,2124,2,5500.0,11000.0,10,1100.0,8,792.0,10692.0,Credit Card,Returned,2023-10-01,2023-10-01 23:03:29.646368,2023-10-03 23:03:29.646368,"5103 Brent Hill, East Noahhaven, AL 18447",Order for Textured Urban Beach Wear
5518,69,226,226,3,3500.0,10500.0,5,525.0,8,798.0,10773.0,Debit Card,Completed,2023-02-14,2023-02-14 19:21:27.179585,2023-02-19 19:21:27.179585,"6736 Love Mill Suite 302, North Teresaview, MA 47354",Order for Soft Structured Beach Wear
5519,260,253,253,3,12500.0,37500.0,0,0.0,8,3000.0,40500.0,Credit Card,Completed,2022-02-25,2022-02-25 03:28:26.721506,2022-03-04 03:28:26.721506,"17207 Kathryn Mission, Port Janice, AZ 81558",Order for Essential Comfy Kimono
5521,341,164,164,1,10000.0,10000.0,5,500.0,8,760.0,10260.0,COD,Completed,2024-02-20,2024-02-20 16:57:13.205882,2024-02-26 16:57:13.205882,"859 Austin Corner, West Michael, ME 73912",Order for Preppy Refined Cardigans
5522,171,1082,1082,2,4500.0,9000.0,10,900.0,8,648.0,8748.0,Credit Card,Completed,2024-02-01,2024-02-01 21:21:09.979074,2024-02-04 21:21:09.979074,"93367 Kim Rapids Apt. 300, West Jeffreyton, AK 16566",Order for Edgy Bold T-Shirts
5523,270,986,986,1,2500.0,2500.0,5,125.0,8,190.0,2565.0,Bank Transfer,Pending,2022-04-18,2022-04-18 02:15:53.639988,2022-04-20 02:15:53.639988,"Unit 7812 Box 4791, DPO AA 76833",Order for Bold Rustic Polos
5524,41,788,788,1,2500.0,2500.0,0,0.0,8,200.0,2700.0,Bank Transfer,Pending,2023-05-30,2023-05-30 00:25:21.451953,2023-06-04 00:25:21.451953,"7380 Lisa Via, New Annaberg, OH 04415",Order for Bright Slim Fit Joggers & Pants
5525,277,786,786,3,6000.0,18000.0,0,0.0,8,1440.0,19440.0,Debit Card,Completed,2023-05-17,2023-05-17 21:12:02.594294,2023-05-21 21:12:02.594294,"382 John Hills, Blairfurt, PR 49957",Order for Minimalist Tailored Beach Wear
5526,56,1107,1107,2,4500.0,9000.0,0,0.0,8,720.0,9720.0,Debit Card,Completed,2022-08-21,2022-08-21 20:59:13.016072,2022-08-27 20:59:13.016072,"418 Pamela Brooks Apt. 040, West Nicholas, AS 85906",Order for Sporty Lightweight Shorts
5527,381,2330,2330,2,3500.0,7000.0,0,0.0,8,560.0,7560.0,Credit Card,Completed,2024-11-27,2024-11-27 01:43:28.261845,2024-12-04 01:43:28.261845,"90804 William Junction, Port Zacharyhaven, DC 67974",Order for Structured Wide Leg Beach Wear
5528,206,2086,2086,2,4500.0,9000.0,0,0.0,8,720.0,9720.0,Bank Transfer,Completed,2022-05-08,2022-05-08 16:11:24.247119,2022-05-14 16:11:24.247119,"129 Parker Dam, East Diana, FL 01130",Order for Casual Preppy Joggers & Pants
5530,136,774,774,1,5500.0,5500.0,0,0.0,8,440.0,5940.0,Digital Wallet,Completed,2024-08-18,2024-08-18 13:32:03.560455,2024-08-25 13:32:03.560455,"7035 Roberts Port, New Kimberly, NE 75652",Order for Minimalist Patterned Chinos
5531,48,194,194,2,2500.0,5000.0,0,0.0,8,400.0,5400.0,Credit Card,Completed,2024-11-20,2024-11-20 08:41:28.590889,2024-11-23 08:41:28.590889,"4742 Lambert Trail, South Jaclyn, NY 77340",Order for Relaxed Textured Track Pants
5532,333,455,455,1,5000.0,5000.0,0,0.0,8,400.0,5400.0,Credit Card,Completed,2024-02-03,2024-02-03 07:37:00.301513,2024-02-10 07:37:00.301513,"78262 Todd Fords, Lake Melissamouth, NM 07713",Order for Layered Oversized Joggers & Pants
5534,60,717,717,2,14500.0,29000.0,0,0.0,8,2320.0,31320.0,COD,Completed,2024-10-24,2024-10-24 03:37:25.109738,2024-10-30 03:37:25.109738,"741 Michael Point, Gordonchester, KY 13136",Order for Structured Structured Hoodies & Jackets
5535,414,442,442,3,14000.0,42000.0,0,0.0,8,3360.0,45360.0,Credit Card,Completed,2024-12-03,2024-12-03 15:21:18.592480,2024-12-08 15:21:18.592480,"865 Russell Camp, Kristopherton, DE 18353",Order for Casual Bold Coats
5536,320,2123,2123,3,4000.0,12000.0,0,0.0,8,960.0,12960.0,Bank Transfer,Pending,2023-11-26,2023-11-26 14:40:07.138937,2023-11-28 14:40:07.138937,"4344 Michael Viaduct, New Erinton, AR 74808",Order for Heritage Oversized Track Pants
5538,110,2381,2381,2,4500.0,9000.0,0,0.0,8,720.0,9720.0,COD,Completed,2023-05-31,2023-05-31 00:40:59.255538,2023-06-04 00:40:59.255538,"8180 Mercer Lodge Suite 800, Tonyatown, VT 78486",Order for Relaxed Dynamic T-Shirts
5539,463,498,498,1,10000.0,10000.0,0,0.0,8,800.0,10800.0,Bank Transfer,Pending,2022-07-31,2022-07-31 14:18:12.369408,2022-08-05 14:18:12.369408,"37871 Ryan Forest Suite 342, Amandaberg, AR 18011",Order for Urban Dynamic Cardigans
5540,435,1280,1280,2,8000.0,16000.0,0,0.0,8,1280.0,17280.0,Credit Card,Completed,2023-02-24,2023-02-24 14:40:13.842236,2023-03-02 14:40:13.842236,"31072 Zamora Ford Apt. 631, New Cheyennetown, ND 56482",Order for Statement Patterned Hoodies & Jackets
5541,15,1613,1613,2,3500.0,7000.0,0,0.0,8,560.0,7560.0,Bank Transfer,Completed,2022-06-25,2022-06-25 00:37:07.352832,2022-06-28 00:37:07.352832,"7346 Mendez Neck, Dustintown, VI 19432",Order for Luxury Luxury Oversize Tee
5542,39,999,999,3,3500.0,10500.0,10,1050.0,8,756.0,10206.0,Bank Transfer,Pending,2023-06-23,2023-06-23 06:15:37.769247,2023-06-26 06:15:37.769247,"03267 Duran Garden Suite 924, East Jonathan, NY 91743",Order for Patterned Slim Fit Sweatshirts
5544,61,794,794,3,3000.0,9000.0,0,0.0,8,720.0,9720.0,Credit Card,Returned,2022-06-02,2022-06-02 12:52:14.569660,2022-06-08 12:52:14.569660,"95604 Lisa Station, New Melody, MO 88764",Order for Urban Textured Track Pants
5545,405,1635,1635,2,14500.0,29000.0,10,2900.0,8,2088.0,28188.0,Bank Transfer,Completed,2023-03-14,2023-03-14 04:51:32.634024,2023-03-18 04:51:32.634024,"036 Young Rue Suite 403, Butlermouth, FL 62462",Order for Rustic Preppy Denim Jackets
5546,181,1814,1814,1,5000.0,5000.0,0,0.0,8,400.0,5400.0,Debit Card,Completed,2022-01-15,2022-01-15 16:53:45.790775,2022-01-19 16:53:45.790775,"007 Alyssa Trail Suite 194, Steventown, CO 84845",Order for Trendy Edgy Tanks
5547,95,2056,2056,3,2500.0,7500.0,10,750.0,8,540.0,7290.0,COD,Completed,2022-06-11,2022-06-11 22:54:34.996059,2022-06-14 22:54:34.996059,"467 Ryan Glen Suite 618, New Karishire, WI 75246",Order for Chic Urban Polos
5548,132,1058,1058,3,2500.0,7500.0,0,0.0,8,600.0,8100.0,Credit Card,Completed,2023-06-03,2023-06-03 07:24:21.621051,2023-06-09 07:24:21.621051,"6785 Leah Burgs, Shermanside, NV 89009",Order for Textured Structured T-Shirts
5549,383,2417,2417,3,13500.0,40500.0,0,0.0,8,3240.0,43740.0,Debit Card,Completed,2023-06-12,2023-06-12 00:13:12.495266,2023-06-15 00:13:12.495266,"12601 Marks Fields, Maryfurt, SC 26532",Order for Refined Bright Kimono
5550,19,2411,2411,3,15000.0,45000.0,0,0.0,8,3600.0,48600.0,Bank Transfer,Returned,2022-03-15,2022-03-15 15:33:12.501528,2022-03-18 15:33:12.501528,"3743 Kristen Motorway Suite 202, East Jennifertown, SC 47907",Order for Oversized Structured Hoodies & Jackets
5551,56,218,218,3,8000.0,24000.0,0,0.0,8,1920.0,25920.0,Debit Card,Completed,2023-02-04,2023-02-04 19:43:03.572713,2023-02-06 19:43:03.572713,"418 Pamela Brooks Apt. 040, West Nicholas, AS 85906",Order for Retro Statement Coats
5552,19,2005,2005,3,5000.0,15000.0,15,2250.0,8,1020.0,13770.0,Credit Card,Completed,2024-07-12,2024-07-12 08:43:54.462524,2024-07-15 08:43:54.462524,"3743 Kristen Motorway Suite 202, East Jennifertown, SC 47907",Order for Slim Fit Modern Oversize Tee
5553,210,1447,1447,2,2500.0,5000.0,0,0.0,8,400.0,5400.0,Credit Card,Completed,2024-05-24,2024-05-24 03:41:17.096714,2024-05-27 03:41:17.096714,"09570 Alyssa Lights Apt. 518, Garciaborough, WA 65168",Order for Edgy Camo Track Pants
5554,292,1122,1122,3,5000.0,15000.0,0,0.0,8,1200.0,16200.0,Digital Wallet,Completed,2022-01-14,2022-01-14 06:14:37.822379,2022-01-16 06:14:37.822379,"68466 Daniel Fords Suite 830, Janetland, TN 84643",Order for Relaxed Classic Sweatshirts
5555,171,1492,1492,1,4000.0,4000.0,0,0.0,8,320.0,4320.0,Credit Card,Completed,2023-03-31,2023-03-31 09:49:19.212255,2023-04-07 09:49:19.212255,"93367 Kim Rapids Apt. 300, West Jeffreyton, AK 16566",Order for Vintage Camo Chinos
5556,185,1954,1954,3,3500.0,10500.0,0,0.0,8,840.0,11340.0,Digital Wallet,Completed,2022-06-24,2022-06-24 22:40:27.836550,2022-06-26 22:40:27.836550,"01731 King Union, Jamesborough, VT 19691",Order for Casual Refined Tanks
5557,385,1843,1843,1,15000.0,15000.0,0,0.0,8,1200.0,16200.0,Credit Card,Pending,2024-10-23,2024-10-23 10:20:59.061164,2024-10-30 10:20:59.061164,"7258 Michael Field, New Anna, ID 46981",Order for Rustic Bold Utility Pants
5558,237,62,62,2,7000.0,14000.0,0,0.0,8,1120.0,15120.0,Debit Card,Completed,2024-08-15,2024-08-15 23:54:52.527505,2024-08-18 23:54:52.527505,"1997 Diaz Mountain Apt. 951, Virginiaton, AS 71018",Order for Urban Comfy Chinos
5559,314,680,680,3,5000.0,15000.0,5,750.0,8,1140.0,15390.0,Debit Card,Completed,2023-02-21,2023-02-21 22:28:19.727933,2023-02-26 22:28:19.727933,"3346 Thomas Crossroad, New Tammy, TX 80842",Order for Classic Statement Track Pants
5560,114,2378,2378,1,12500.0,12500.0,5,625.0,8,950.0,12825.0,Bank Transfer,Completed,2023-07-13,2023-07-13 23:29:40.022111,2023-07-20 23:29:40.022111,"8750 Hernandez Loop, West Chadburgh, VI 89363",Order for Bold Slim Fit Blazers
5561,493,1161,1161,2,4500.0,9000.0,0,0.0,8,720.0,9720.0,Bank Transfer,Completed,2023-03-26,2023-03-26 04:15:04.120916,2023-03-29 04:15:04.120916,"Unit 6721 Box 9702, DPO AE 87555",Order for Wide Leg Camo T-Shirts
5562,230,804,804,3,8500.0,25500.0,0,0.0,8,2040.0,27540.0,COD,Completed,2024-01-31,2024-01-31 15:00:15.423821,2024-02-05 15:00:15.423821,"9411 Noble Creek Suite 721, West Carolview, NC 06289",Order for Sporty Casual Hoodies & Jackets
5563,373,1799,1799,2,14000.0,28000.0,0,0.0,8,2240.0,30240.0,Credit Card,Completed,2022-10-23,2022-10-23 02:39:17.322139,2022-10-26 02:39:17.322139,"18300 Shannon Views, Smithbury, FM 97892",Order for Smart Rustic Utility Pants
5564,336,660,660,2,3500.0,7000.0,0,0.0,8,560.0,7560.0,Digital Wallet,Completed,2022-12-30,2022-12-30 18:46:21.483238,2023-01-04 18:46:21.483238,"1145 Williams Freeway Suite 788, Garciachester, OH 91254",Order for Chic Preppy Sweatshirts
5565,401,1079,1079,2,2500.0,5000.0,0,0.0,8,400.0,5400.0,Debit Card,Completed,2023-10-30,2023-10-30 19:41:53.894330,2023-11-02 19:41:53.894330,"3291 Wright Views, Josephhaven, TX 57398",Order for Structured Oversized Track Pants
5567,420,1703,1703,1,2500.0,2500.0,0,0.0,8,200.0,2700.0,Debit Card,Completed,2022-02-25,2022-02-25 14:45:01.825655,2022-02-27 14:45:01.825655,"74994 Wright Square, Millerport, HI 73854",Order for Preppy Structured Joggers & Pants
5568,414,1701,1701,1,3500.0,3500.0,0,0.0,8,280.0,3780.0,COD,Completed,2024-11-24,2024-11-24 21:24:02.257699,2024-11-26 21:24:02.257699,"865 Russell Camp, Kristopherton, DE 18353",Order for Layered Sporty Beach Wear
5569,126,1522,1522,1,11500.0,11500.0,10,1150.0,8,828.0,11178.0,COD,Completed,2024-01-08,2024-01-08 23:21:40.729787,2024-01-12 23:21:40.729787,"4302 Williams Forge, North Barrytown, MD 25080",Order for Heritage Smart Hoodies & Jackets
5570,307,2292,2292,2,2500.0,5000.0,5,250.0,8,380.0,5130.0,Bank Transfer,Completed,2022-08-10,2022-08-10 21:03:31.317507,2022-08-16 21:03:31.317507,"2748 Sarah Glens, Port Jamesport, LA 97419",Order for Bold Soft Tanks
5572,304,627,627,2,3500.0,7000.0,0,0.0,8,560.0,7560.0,Debit Card,Returned,2024-03-08,2024-03-08 17:27:40.067444,2024-03-10 17:27:40.067444,"87208 Jose Tunnel Apt. 942, Codystad, IA 92584",Order for Smart Slim Fit Tanks
5573,93,582,582,3,6000.0,18000.0,0,0.0,8,1440.0,19440.0,Debit Card,Completed,2024-08-20,2024-08-20 19:19:59.259470,2024-08-22 19:19:59.259470,"USNV Miranda, FPO AP 13607",Order for Soft Trendy Beach Wear
5574,27,610,610,1,4000.0,4000.0,0,0.0,8,320.0,4320.0,Bank Transfer,Completed,2022-05-10,2022-05-10 13:27:22.150225,2022-05-13 13:27:22.150225,"2464 Jimmy Harbor, Lake Andrea, WA 42286",Order for Statement Textured T-Shirts
5576,455,2294,2294,2,10500.0,21000.0,15,3150.0,8,1428.0,19278.0,Bank Transfer,Completed,2022-06-28,2022-06-28 03:04:14.759688,2022-06-30 03:04:14.759688,"PSC 4917, Box 4325, APO AA 43419",Order for Chic Smart Blazers
5577,59,2464,2464,1,13500.0,13500.0,0,0.0,8,1080.0,14580.0,Credit Card,Completed,2024-04-20,2024-04-20 22:57:14.693832,2024-04-26 22:57:14.693832,"1926 Cameron Branch Apt. 323, Lake Kevin, VI 40653",Order for Lightweight Casual Utility Pants
5578,329,1243,1243,2,3500.0,7000.0,0,0.0,8,560.0,7560.0,Debit Card,Completed,2023-01-15,2023-01-15 23:08:33.063989,2023-01-18 23:08:33.063989,"55330 Tyler Wall Apt. 761, Lake Jaimeview, VI 00657",Order for Heritage Heritage Track Pants
5579,147,1626,1626,2,3500.0,7000.0,0,0.0,8,560.0,7560.0,Credit Card,Completed,2022-01-24,2022-01-24 07:43:56.805788,2022-01-29 07:43:56.805788,"538 Brett Flats, Rebeccaton, NY 94432",Order for Patterned Textured Beach Wear
5580,392,2275,2275,1,13000.0,13000.0,10,1300.0,8,936.0,12636.0,Digital Wallet,Completed,2024-02-21,2024-02-21 19:52:21.588365,2024-02-24 19:52:21.588365,"4758 Hardy Haven, Adamsport, OH 10960",Order for Vintage Casual Denim Jackets
5581,259,808,808,1,5000.0,5000.0,10,500.0,8,360.0,4860.0,Debit Card,Completed,2024-02-09,2024-02-09 21:09:52.618785,2024-02-15 21:09:52.618785,"2831 Stephanie Key, Haneyville, NM 75434",Order for Bold Tailored Tanks
5582,51,623,623,1,3000.0,3000.0,0,0.0,8,240.0,3240.0,Digital Wallet,Completed,2024-01-18,2024-01-18 03:42:05.365838,2024-01-22 03:42:05.365838,"779 Parsons Underpass, Gonzalezmouth, LA 88540",Order for Oversized Bold Tanks
5583,42,384,384,1,13500.0,13500.0,0,0.0,8,1080.0,14580.0,Credit Card,Completed,2024-02-08,2024-02-08 15:37:21.469941,2024-02-10 15:37:21.469941,"295 Galloway Brook, Mcbrideburgh, WI 94464",Order for Structured Sporty Blazers
5584,161,2486,2486,3,4500.0,13500.0,0,0.0,8,1080.0,14580.0,Debit Card,Completed,2024-05-01,2024-05-01 18:24:01.698978,2024-05-06 18:24:01.698978,"687 Danny Drives, New Catherine, MP 04471",Order for Statement Edgy Track Pants
5585,445,1345,1345,3,3000.0,9000.0,10,900.0,8,648.0,8748.0,Credit Card,Completed,2023-08-15,2023-08-15 04:53:18.344604,2023-08-18 04:53:18.344604,"82250 Stanton Knolls Apt. 108, Deborahstad, GA 06528",Order for Sporty Structured T-Shirts
5587,401,1426,1426,3,3500.0,10500.0,0,0.0,8,840.0,11340.0,Digital Wallet,Completed,2023-06-18,2023-06-18 00:33:07.619689,2023-06-24 00:33:07.619689,"3291 Wright Views, Josephhaven, TX 57398",Order for Structured Luxury Polos
5588,72,205,205,3,14500.0,43500.0,5,2175.0,8,3306.0,44631.0,Credit Card,Completed,2024-11-01,2024-11-01 03:56:30.710729,2024-11-07 03:56:30.710729,"996 Moore Islands Apt. 737, Heathertown, TN 72939",Order for Edgy Rustic Denim Jackets
5589,59,1420,1420,1,5500.0,5500.0,0,0.0,8,440.0,5940.0,Debit Card,Completed,2022-01-23,2022-01-23 16:45:57.970174,2022-01-25 16:45:57.970174,"1926 Cameron Branch Apt. 323, Lake Kevin, VI 40653",Order for Lightweight Slim Fit Beach Wear
5590,330,715,715,2,3000.0,6000.0,0,0.0,8,480.0,6480.0,Bank Transfer,Pending,2024-06-23,2024-06-23 23:48:52.062475,2024-06-25 23:48:52.062475,"83190 Michelle Manor Suite 929, West Travishaven, AS 28238",Order for Casual Camo T-Shirts
5591,432,2197,2197,2,14000.0,28000.0,0,0.0,8,2240.0,30240.0,Digital Wallet,Completed,2024-07-17,2024-07-17 04:11:05.766752,2024-07-22 04:11:05.766752,"757 Foley Village Apt. 750, Curtismouth, AL 45656",Order for Neutral Smart Coats
5592,448,2246,2246,1,4000.0,4000.0,0,0.0,8,320.0,4320.0,Bank Transfer,Completed,2024-05-14,2024-05-14 00:08:55.028526,2024-05-19 00:08:55.028526,"USNS Miller, FPO AA 90748",Order for Oversized Essential T-Shirts
5593,102,916,916,1,14000.0,14000.0,0,0.0,8,1120.0,15120.0,Debit Card,Completed,2024-12-04,2024-12-04 12:29:14.208432,2024-12-07 12:29:14.208432,"722 Malone Grove Suite 784, Hendersonshire, PR 93965",Order for Vintage Chic Cardigans
5594,31,1023,1023,1,12500.0,12500.0,0,0.0,8,1000.0,13500.0,Credit Card,Completed,2022-06-25,2022-06-25 07:40:57.925565,2022-07-01 07:40:57.925565,"8179 Douglas Lake Apt. 162, South Rhondashire, RI 66058",Order for Retro Neutral Kimono
5596,362,567,567,2,2500.0,5000.0,0,0.0,8,400.0,5400.0,Credit Card,Completed,2023-02-15,2023-02-15 15:10:51.587334,2023-02-20 15:10:51.587334,"810 Gonzalez Trail, Welchhaven, AK 20701",Order for Lightweight Preppy Shorts
5597,407,1542,1542,3,13500.0,40500.0,0,0.0,8,3240.0,43740.0,Credit Card,Completed,2022-10-17,2022-10-17 07:28:48.908582,2022-10-22 07:28:48.908582,"Unit 6347 Box 8538, DPO AP 24765",Order for Tailored Vintage Hoodies & Jackets
5598,476,1095,1095,2,9000.0,18000.0,0,0.0,8,1440.0,19440.0,Debit Card,Completed,2022-06-08,2022-06-08 08:28:13.732298,2022-06-12 08:28:13.732298,"54666 Robert Field Suite 689, North Amandaport, ME 99056",Order for Urban Structured Kimono
5599,287,2344,2344,2,10000.0,20000.0,0,0.0,8,1600.0,21600.0,Credit Card,Completed,2023-05-06,2023-05-06 05:46:33.446276,2023-05-09 05:46:33.446276,"9102 Walker Prairie, Port Shawnstad, CO 01027",Order for Functional Layered Blazers
5600,492,2252,2252,2,3500.0,7000.0,0,0.0,8,560.0,7560.0,Debit Card,Completed,2024-08-23,2024-08-23 18:35:56.348526,2024-08-26 18:35:56.348526,"7426 Palmer Fall, Port Christinefurt, PW 12515",Order for Chic Retro Track Pants
5601,271,1492,1492,3,4000.0,12000.0,10,1200.0,8,864.0,11664.0,Credit Card,Completed,2024-01-23,2024-01-23 10:06:15.990532,2024-01-29 10:06:15.990532,"7860 Sharon Cape Suite 935, Roberthaven, KY 47090",Order for Vintage Camo Chinos
5603,232,1038,1038,3,8000.0,24000.0,0,0.0,8,1920.0,25920.0,Bank Transfer,Completed,2022-09-17,2022-09-17 12:23:47.494929,2022-09-20 12:23:47.494929,"426 Lisa Junctions Suite 891, Port Brian, IA 41865",Order for Heritage Retro Kimono
5604,247,1943,1943,3,10000.0,30000.0,0,0.0,8,2400.0,32400.0,Credit Card,Returned,2022-11-28,2022-11-28 23:40:47.947330,2022-11-30 23:40:47.947330,"1799 Tina Trail, Port Susanside, AL 19476",Order for Bright Bold Kimono
5606,346,1069,1069,2,4000.0,8000.0,0,0.0,8,640.0,8640.0,Credit Card,Completed,2022-02-28,2022-02-28 15:42:40.092708,2022-03-06 15:42:40.092708,"996 Buchanan Springs Suite 652, Patriciachester, NJ 91618",Order for Sporty Lightweight Tanks
5607,375,2293,2293,3,2500.0,7500.0,5,375.0,8,570.0,7695.0,Credit Card,Completed,2024-03-01,2024-03-01 14:17:00.158780,2024-03-03 14:17:00.158780,"7520 Harmon Key, Hoopermouth, FM 14296",Order for nan
5608,105,2441,2441,1,4500.0,4500.0,0,0.0,8,360.0,4860.0,Credit Card,Completed,2022-08-11,2022-08-11 11:41:32.421139,2022-08-15 11:41:32.421139,"5786 Drew Road Apt. 879, North Heathertown, ID 15970",Order for Functional Dynamic Polos
5609,376,1965,1965,2,13000.0,26000.0,5,1300.0,8,1976.0,26676.0,Debit Card,Completed,2023-03-21,2023-03-21 04:27:39.958353,2023-03-26 04:27:39.958353,"42942 Debbie Mission Apt. 717, Louisfort, NC 37908",Order for Edgy Preppy Hoodies & Jackets
5610,37,2234,2234,2,10500.0,21000.0,0,0.0,8,1680.0,22680.0,Digital Wallet,Completed,2023-10-06,2023-10-06 21:12:12.382177,2023-10-08 21:12:12.382177,"0072 Garza Crest Suite 746, Nancyville, VA 16375",Order for Patterned Lightweight Denim Jackets
5611,466,1063,1063,3,4000.0,12000.0,0,0.0,8,960.0,12960.0,Debit Card,Completed,2022-06-17,2022-06-17 05:21:40.226006,2022-06-21 05:21:40.226006,"65399 Jackson Keys, West Douglas, WI 82184",Order for Patterned Elegant Joggers & Pants
5612,448,1277,1277,3,9500.0,28500.0,0,0.0,8,2280.0,30780.0,Debit Card,Completed,2024-11-26,2024-11-26 00:11:40.889585,2024-12-03 00:11:40.889585,"USNS Miller, FPO AA 90748",Order for Casual Minimalist Hoodies & Jackets
5613,220,993,993,3,4000.0,12000.0,0,0.0,8,960.0,12960.0,Bank Transfer,Completed,2022-03-19,2022-03-19 11:45:23.901523,2022-03-23 11:45:23.901523,"564 Wong Mountains, Port James, DE 85469",Order for Statement Essential Polos
5614,443,71,71,2,14500.0,29000.0,0,0.0,8,2320.0,31320.0,COD,Completed,2022-08-29,2022-08-29 10:33:05.644252,2022-09-01 10:33:05.644252,"61636 Michael Plain, Gonzalesside, PW 50372",Order for Rustic Structured Cardigans
5617,304,302,302,1,4000.0,4000.0,0,0.0,8,320.0,4320.0,Bank Transfer,Completed,2023-10-17,2023-10-17 11:05:18.310536,2023-10-20 11:05:18.310536,"87208 Jose Tunnel Apt. 942, Codystad, IA 92584",Order for Modern Patterned Shorts
