user_id,name,email,phone,shipping_address,signup_ts,is_active,_ingestion_ts,_source_file,_ingestion_date,_cleaned_at,_dq_score,email_domain,user_created_year,_enriched_at
215.0,kevin campbell,jeremy28@example.com,001-333-920-631,"243 navarro ferry apt. 396, west joy, oh 46547",2023-07-28,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
216.0,stephen james,jack04@example.com,,"18927 christina parkway suite 881, stephenshire, pr 63274",2022-09-14,,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
217.0,kevin benson,adampatel@example.org,001-295-968-550,"6258 brett track, east walter, nc 62552",2023-05-04,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
218.0,crystal reed,billyaguilar@example.net,001-623-413-233,"3053 soto via, lake krystal, wa 58503",2023-04-25,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
219.0,julie keller,garciagabriel@example.net,+1-338-905-0058,"596 smith inlet, andrewbury, vi 45754",2022-07-31,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
220.0,laura walker,joelgonzales@example.net,+1-215-420-0827,"564 wong mountains, port james, de 85469",2024-08-20,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
221.0,william hansen,robertsthomas@example.org,(495)811-8002x3,"9134 bennett manors apt. 965, lake pamelaland, vi 63269",2023-01-30,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
222.0,dr. olivia burch,cfuller@example.com,,"2760 hahn field suite 036, johnborough, in 12682",2022-10-23,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
223.0,angela hale,ronald25@example.net,(316)900-0815x5,"86096 maxwell wells, lake jessicaton, dc 17211",2024-05-06,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
224.0,matthew burns,smithkristine@example.org,344-325-1585x78,"7156 taylor islands, lake kimberlymouth, pr 02792",2023-10-26,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
225.0,brittney hughes,gabriellecollins@example.com,+1-906-200-9530,"729 cox parks apt. 651, north robertmouth, ky 20364",2024-02-28,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
226.0,julie clarke,dperry@example.com,3229536342,"830 shawn center apt. 903, chaneyfurt, ok 16545",2023-09-11,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
227.0,tammy case,abigail94@example.com,9888147846,"27423 mark plains apt. 673, escobarmouth, ga 37998",2022-03-10,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
228.0,mr. lee sanchez,dean78@example.com,706.898.2055x44,"9866 dennis parkway apt. 741, east karen, ia 81475",2022-12-24,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
229.0,mitchell phillips,clarkkevin@example.org,728-574-6091,"295 james center, christopherton, nv 01129",2022-09-01,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
230.0,brandon guzman,ronaldcharles@example.com,(499)306-7012x8,"9411 noble creek suite 721, west carolview, nc 06289",2022-10-05,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
231.0,logan wood,brandi99@example.net,+1-955-857-5199,"2870 lori road suite 733, griffithville, gu 95575",2022-08-25,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
232.0,angela burton,mlowe@example.org,+1-235-809-2727,"426 lisa junctions suite 891, port brian, ia 41865",2022-05-11,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
,theresa sweeney,colemancory@example.com,594.581.7210x17,"61803 thomas terrace suite 362, richardsonhaven, nd 23169",,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
234.0,aaron miles,deborahsmith@example.com,001-811-976-334,"921 shane mills suite 295, bradleyfort, md 78798",2024-07-11,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
235.0,jennifer thomas,john28@example.org,+1-958-662-2178,"usns anderson, fpo aa 62051",2022-04-24,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
236.0,tyrone stanton,lindafox@example.net,001-886-798-425,"1437 duarte pine, south sandra, me 87526",2023-12-29,,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
237.0,melissa coleman,rodney28@example.org,001-705-712-928,"1997 diaz mountain apt. 951, virginiaton, as 71018",2023-11-08,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
238.0,ann moses,donnagreen@example.net,001-987-301-992,"unit 7062 box 5275, dpo aa 98503",2023-05-23,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
239.0,herbert king,crystalthomas@example.org,(354)294-5693x5,"17636 lewis gardens suite 735, south krista, gu 16864",2024-02-08,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
240.0,emily lewis,marshlisa@example.net,763-657-8146x46,"9021 anthony glens apt. 742, thomasmouth, dc 31151",2022-08-13,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
241.0,william guerrero,david67@example.org,291-814-6950,"942 benjamin vista suite 054, port jonathantown, fm 97817",2022-09-06,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
242.0,amy thompson,hbrown@example.com,001-819-408-565,"94330 angela circle suite 662, new kendra, wv 69002",2024-09-15,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
243.0,lori kelly,chelsea27@example.net,630.551.7088,"6620 smith avenue, north yvonnefurt, mi 53487",2022-07-12,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
244.0,beth collins,ybrady@example.com,444-716-2544,"psc 6233, box 8902, apo ap 19008",2023-08-31,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
245.0,jeffrey wilson,thomastaylor@example.net,648.557.3087,"55116 brittany well apt. 599, laurenhaven, wy 33773",2024-08-10,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
246.0,terrence harper,xhernandez@example.net,558-665-9842x87,"387 gary rue suite 122, michaelton, oh 29494",2022-12-11,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
247.0,amy smith,smithjennifer@example.org,777.841.1534x76,"1799 tina trail, port susanside, al 19476",2022-06-09,,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
,craig thomas,jamesdavis@example.com,+1-661-274-3800,"36398 allen square apt. 795, foleyport, mt 60969",2022-02-07,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
249.0,ana dunn dds,qerickson@example.com,(933)535-4005,"unit 1097 box 8073, dpo ae 68139",2023-06-18,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
250.0,nicholas haynes,tiffany74@example.net,9024030085,"43431 cannon village apt. 237, brownshire, il 21534",2023-05-31,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
251.0,tina pearson,john24@example.com,946-444-6779x11,"90509 davis isle, coltonview, hi 60568",2022-04-29,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
252.0,brittany gentry,sarah98@example.org,264-815-9126x62,"619 david stravenue, port caitlin, de 20546",2022-08-13,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
253.0,leonard wood,chelsea89@example.com,(720)457-4542,"848 fowler shoal, south elizabethburgh, wv 47771",2023-02-12,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
254.0,sean simmons,slee@example.net,(988)782-8513x8,"unit 6767 box 1297, dpo ap 47274",2022-11-14,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
255.0,kevin baker,jesseholt@example.org,001-302-908-514,"305 hinton spur apt. 456, dorseymouth, me 98876",2024-02-12,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
256.0,joe calhoun,rwilliams@example.net,001-981-911-125,"200 chung orchard suite 897, port amyberg, mp 75425",2024-09-12,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
257.0,brandon brown,acostapatricia@example.com,702-247-5100,"607 amy mission suite 297, andreaside, in 92391",2024-07-17,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
258.0,keith harrell,obuckley@example.net,+1-847-545-4336,"905 hall loaf apt. 623, andreafurt, ut 75518",2022-05-07,,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
259.0,pamela david,loritapia@example.net,+1-642-944-3759,"2831 stephanie key, haneyville, nm 75434",2024-10-11,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
260.0,emily kennedy,lorrainerobinson@example.net,478.363.4063x35,"17207 kathryn mission, port janice, az 81558",2022-11-23,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
261.0,thomas clark,qwilcox@example.org,(883)539-4723x3,"07107 elizabeth views apt. 861, summerstad, id 86344",2022-03-07,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
262.0,jeffrey snyder,larryjenkins@example.org,(388)669-4643,"usnv vaughn, fpo ap 38925",2024-10-11,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
263.0,elizabeth james,,267.929.2817x11,"617 jonathan center suite 701, north jesus, ga 48456",2022-08-08,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,unknown,,2026-03-10T02:08:42.911139
264.0,richard williams,eholland@example.com,3583236040,"91150 david inlet, south jim, ri 91602",2022-03-09,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
265.0,stephanie hardin,megansmith@example.net,464.721.4778x34,"577 nelson club apt. 907, new john, ar 26163",2024-09-16,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
266.0,peter green,vincentwolf@example.com,575-887-9965,"49960 christine roads suite 889, castrofort, ut 49374",2024-09-30,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
267.0,melissa williams,abigailgibson@example.com,5834048393,"112 rodriguez junction suite 613, carrhaven, nv 77768",2023-11-01,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
268.0,patricia bradley,danielmartinez@example.net,979-989-2885,"97355 julia summit suite 284, mariaburgh, wv 82780",2024-08-26,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
269.0,natasha nelson,jeffrey20@example.org,657.919.3233,"250 mitchell prairie apt. 661, rodneystad, ma 89790",2023-07-15,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
270.0,chad gibson,wmann@example.org,(752)504-0846x9,"unit 7812 box 4791, dpo aa 76833",2022-01-20,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
271.0,ryan maldonado phd,abigailpadilla@example.net,(869)431-0679,"7860 sharon cape suite 935, roberthaven, ky 47090",2022-11-28,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
272.0,jason johnson,brenda82@example.org,928-201-2137,"095 horn summit suite 137, fergusonside, mo 54211",2024-05-18,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
273.0,margaret huynh,monteselizabeth@example.net,765.966.2762x12,"863 olson bridge suite 448, hendersonstad, pa 65640",2023-04-08,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
274.0,rebecca montoya,glenda92@example.net,590-249-2423x44,"28882 smith crest, jamestown, ia 84803",2023-08-18,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
275.0,rachel evans,amyhale@example.com,+1-762-995-2206,"392 mendoza center apt. 182, sabrinashire, id 45505",2022-08-22,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
276.0,cheryl munoz,,800.229.2660,"83538 geoffrey center, daniellebury, la 40429",2023-03-21,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,unknown,,2026-03-10T02:08:42.911139
277.0,rebecca reilly,jamesdavis@example.net,989-924-7382,"382 john hills, blairfurt, pr 49957",2022-04-15,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
278.0,calvin richardson,krandall@example.com,+1-633-440-0208,"6685 nicholas throughway, new teresashire, vt 12913",2022-04-27,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
279.0,jennifer knight,zking@example.org,313-722-3344x19,"usnv martinez, fpo ap 10899",,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
280.0,richard dominguez,ghays@example.org,001-971-338-846,"55527 garcia court, south joshua, co 30500",2022-02-21,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
281.0,jack martinez,larsonjames@example.net,687.956.5486,"8829 joshua loop suite 318, moorestad, tx 76300",2023-11-22,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
,kevin craig,gregorysmith@example.com,+1-778-911-8607,"79910 alexander mountains, west samuel, mn 15467",2024-01-03,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
283.0,melinda arnold,russell33@example.org,823-694-5550,"363 scott wall, serranostad, ak 50102",2023-03-16,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
284.0,david larson,,843-755-1581x43,"09472 daniel roads suite 696, kathrynville, as 54797",2024-10-22,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,unknown,,2026-03-10T02:08:42.911139
285.0,amy franco dvm,ghansen@example.org,961.577.8317x20,"unit 8464 box 5803, dpo ap 50540",2022-09-02,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
286.0,,,(365)500-6170x9,"6503 brandon hills suite 424, east johnville, sc 84794",2024-08-24,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,unknown,,2026-03-10T02:08:42.911139
287.0,margaret martinez,pamela07@example.org,(904)494-0302,"9102 walker prairie, port shawnstad, co 01027",2023-01-16,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
288.0,,clarktravis@example.org,497-305-3263x44,"84753 travis knolls, new charlesburgh, ut 93490",2023-05-20,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
289.0,kristen gamble,mhunt@example.org,,"1917 white stream, port james, tn 46256",2022-08-18,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
290.0,,stanleymatthew@example.net,(348)498-1254,"305 elizabeth bridge suite 173, robertview, hi 90140",2024-06-15,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
291.0,james miller,karen34@example.org,(642)566-8781,"34294 raymond parks suite 934, lake amandamouth, la 08886",2023-10-05,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
292.0,paul parker,waltoncory@example.net,(490)433-0261x0,"68466 daniel fords suite 830, janetland, tn 84643",2023-08-25,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
293.0,sarah martin,brownemily@example.net,001-216-966-556,"1084 mccoy mews, new jason, or 99078",2024-01-08,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
294.0,nicole bennett,toddpaul@example.com,001-719-975-695,"707 thompson prairie, north danielstad, nm 14059",2024-08-11,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
295.0,kayla owen,copelandjohn@example.com,001-531-244-558,"943 mary locks apt. 303, mcphersonshire, mi 09670",2022-05-12,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
296.0,mark rocha,nyoder@example.org,867.632.2617,"8834 garcia forges, lake markstad, nm 03877",2022-08-19,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
297.0,alyssa brady,martinezdaniel@example.net,(770)236-2800x8,"064 kelly station apt. 938, frankberg, ct 56536",2023-01-23,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
298.0,jill horne,martinezkathy@example.com,302.518.8388x94,"46395 wolfe shoal suite 761, hurststad, in 32463",2022-09-28,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
299.0,margaret zamora,lecarl@example.net,439-679-7555x76,"1478 joseph spurs apt. 485, matthewbury, nm 99590",2023-10-22,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
300.0,laura mathis,nataliewood@example.org,001-725-702-465,"738 mathis court suite 114, lindastad, gu 92579",2022-08-29,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
301.0,wendy davis,tiffany03@example.net,+1-364-415-7210,"905 nelson circles, thomashaven, ri 94107",2023-08-04,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
302.0,nancy park,judith96@example.org,(654)620-9992x6,"6211 darryl light, lake zachary, gu 53838",2023-02-22,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
,karen waters,penny23@example.net,902-911-6420,"3010 hill inlet apt. 346, patriciaport, pr 78958",2022-11-24,,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
304.0,brendan young,mcbridejason@example.com,(441)886-2936x5,"87208 jose tunnel apt. 942, codystad, ia 92584",2022-11-05,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
305.0,renee salazar,johnsonadrian@example.com,001-587-963-167,"70843 courtney throughway, north joannaland, nc 96120",2024-10-19,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
306.0,matthew cook,victoria65@example.org,(664)202-5539,"358 elijah manors suite 796, bentonstad, il 24054",2024-01-12,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.org,,2026-03-10T02:08:42.911139
307.0,kevin garrison,mgoodman@example.com,(896)752-6862x5,"2748 sarah glens, port jamesport, la 97419",2024-05-22,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
308.0,briana moss,hammondbrittany@example.net,794-203-3905x47,"uss wallace, fpo aa 94194",2023-07-14,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
309.0,gabriel king,evan99@example.net,+1-599-997-8970,"522 kayla manor, bartlettstad, tx 72593",2023-03-23,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
310.0,mrs. emily anderson,carol58@example.net,001-810-826-241,"266 charles harbor suite 139, brockmouth, as 79993",2023-02-23,,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
311.0,kenneth hall,annettethompson@example.net,(256)234-8644,"3034 jefferson harbors, jesseview, va 49413",2024-10-05,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
312.0,brandon scott,michelle32@example.net,787-403-4310x43,"972 adams summit apt. 896, connieland, la 11279",2022-02-03,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
313.0,nicholas small,bookerjay@example.net,(614)608-9826x3,"3202 beasley forges, new ianland, ar 26747",2022-03-21,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
314.0,denise browning,ostevenson@example.com,717.437.0936,"3346 thomas crossroad, new tammy, tx 80842",2023-07-18,False,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
315.0,jose hawkins,amyhess@example.net,718.991.5536,"8054 wesley summit, karenville, co 67332",2023-08-28,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
316.0,ryan johnson,xdavis@example.net,247-770-3766x48,"29404 mack alley, port vickiview, gu 63914",2023-03-08,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
317.0,ruth campbell,tranemily@example.net,(418)415-6366,"824 elizabeth pass, wilkinsshire, in 59629",2024-06-11,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.net,,2026-03-10T02:08:42.911139
,ms. brianna wolf,murillorichard@example.com,+1-843-785-6805,"unit 8201 box 1128, dpo ae 94824",2023-05-28,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
319.0,christine clark,catherinegordon@example.com,293.504.5733x14,"0402 rush flats, new nicholas, ok 77929",2022-05-30,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
320.0,linda mays,jjones@example.com,6492590640,"4344 michael viaduct, new erinton, ar 74808",2023-05-06,True,2025-11-30 20:16:12.560496,users_dataset.csv,2025-11-30,2025-11-30T15:05:40.677513,98,example.com,,2026-03-10T02:08:42.911139
