transaction_id,user_id,product_id,shop_id,quantity,unit_price,total_amount,discount_percent,discount_amount,tax_percent,tax_amount,final_amount,payment_method,transaction_status,transaction_date,transaction_ts,delivery_date,delivery_address,notes
213,434,756,10,1,7000.0,7000.0,0,0.0,8,560.0,7560.0,Debit Card,Completed,2024-07-25,2024-07-25 06:26:32.821137,2024-07-30 06:26:32.821137,"7917 Wilkinson Stream Suite 236, Alexandraborough, WY 77837",Order for Tailored Patterned Chinos
214,100,2167,14,3,6500.0,19500.0,10,1950.0,8,1404.0,18954.0,COD,Completed,2024-06-05,2024-06-05 11:05:56.417400,2024-06-08 11:05:56.417400,"USNS George, FPO AP 43209",Order for Chic Classic Chinos
215,252,669,21,2,3500.0,7000.0,0,0.0,8,560.0,7560.0,COD,Completed,2024-06-11,2024-06-11 00:42:35.037634,2024-06-13 00:42:35.037634,"619 David Stravenue, Port Caitlin, DE 20546",Order for Minimalist Structured Joggers & Pants
216,136,1552,18,2,3500.0,7000.0,0,0.0,8,560.0,7560.0,Credit Card,Completed,2024-04-05,2024-04-05 08:38:18.484079,2024-04-11 08:38:18.484079,"7035 Roberts Port, New Kimberly, NE 75652",Order for Chic Chic Joggers & Pants
217,368,557,19,1,4500.0,4500.0,0,0.0,8,360.0,4860.0,Credit Card,Completed,2024-10-28,2024-10-28 06:45:16.752881,2024-11-02 06:45:16.752881,"2177 Benjamin Burgs, East Joseland, PA 05537",Order for Chic Retro Track Pants
218,95,642,3,2,2500.0,5000.0,0,0.0,8,400.0,5400.0,Credit Card,Completed,2024-03-12,2024-03-12 16:45:51.294601,2024-03-16 16:45:51.294601,"467 Ryan Glen Suite 618, New Karishire, WI 75246",Order for Oversized Luxury Shorts
219,387,1190,11,2,12500.0,25000.0,10,2500.0,8,1800.0,24300.0,Credit Card,Completed,2024-09-04,2024-09-04 20:24:47.864155,2024-09-11 20:24:47.864155,"22745 Wiley Pines Apt. 115, Vincentburgh, DC 62527",Order for Preppy Luxury Utility Pants
220,98,1577,12,2,2500.0,5000.0,0,0.0,8,400.0,5400.0,Bank Transfer,Completed,2024-10-02,2024-10-02 21:50:16.424820,2024-10-08 21:50:16.424820,"PSC 7042, Box 5399, APO AE 95284",Order for Edgy Vintage Track Pants
221,268,839,1,2,9000.0,18000.0,0,0.0,8,1440.0,19440.0,Credit Card,Completed,2024-04-25,2024-04-25 13:16:29.419251,2024-04-29 13:16:29.419251,"97355 Julia Summit Suite 284, Mariaburgh, WV 82780",Order for Lightweight Sporty Utility Pants
222,42,1397,15,2,3000.0,6000.0,0,0.0,8,480.0,6480.0,Bank Transfer,Completed,2024-01-17,2024-01-17 11:34:31.272243,2024-01-23 11:34:31.272243,"295 Galloway Brook, Mcbrideburgh, WI 94464",Order for Vintage Lightweight Track Pants
223,312,2107,18,1,15000.0,15000.0,0,0.0,8,1200.0,16200.0,Debit Card,Completed,2024-07-10,2024-07-10 20:54:49.484395,2024-07-13 20:54:49.484395,"972 Adams Summit Apt. 896, Connieland, LA 11279",Order for Modern Classic Cardigans
224,392,428,16,2,4500.0,9000.0,5,450.0,8,684.0,9234.0,Credit Card,Completed,2024-04-08,2024-04-08 08:24:05.263523,2024-04-11 08:24:05.263523,"4758 Hardy Haven, Adamsport, OH 10960",Order for Comfy Dynamic Polos
225,129,626,14,1,4500.0,4500.0,0,0.0,8,360.0,4860.0,Credit Card,Completed,2024-04-01,2024-04-01 01:24:02.351968,2024-04-03 01:24:02.351968,"6237 Berry River, Barbaraburgh, GU 04613",Order for Heritage Sporty Shorts
226,266,2100,20,3,3500.0,10500.0,0,0.0,8,840.0,11340.0,Debit Card,Completed,2024-06-14,2024-06-14 04:32:51.224358,2024-06-21 04:32:51.224358,"49960 Christine Roads Suite 889, Castrofort, UT 49374",Order for Slim Fit Wide Leg Track Pants
227,343,988,23,2,2500.0,5000.0,5,250.0,8,380.0,5130.0,Credit Card,Completed,2024-05-02,2024-05-02 07:01:16.769746,2024-05-07 07:01:16.769746,"948 Taylor Centers, Lake Mike, GA 32253",Order for Bold Edgy Polos
228,138,1282,21,3,13000.0,39000.0,0,0.0,8,3120.0,42120.0,Credit Card,Completed,2024-01-22,2024-01-22 16:32:24.998171,2024-01-28 16:32:24.998171,"1923 Huynh Club Apt. 445, Myersview, CA 37410",Order for Patterned Oversized Blazers
229,268,218,12,3,8000.0,24000.0,0,0.0,8,1920.0,25920.0,COD,Completed,2024-04-19,2024-04-19 20:11:03.348096,2024-04-21 20:11:03.348096,"97355 Julia Summit Suite 284, Mariaburgh, WV 82780",Order for Retro Statement Coats
230,22,1996,19,1,13000.0,13000.0,0,0.0,8,1040.0,14040.0,Bank Transfer,Completed,2024-10-05,2024-10-05 03:39:09.033597,2024-10-07 03:39:09.033597,"59182 Reid Square, New Rodney, CO 15693",Order for Elegant Dynamic Utility Pants
231,286,1140,20,3,3500.0,10500.0,0,0.0,8,840.0,11340.0,Credit Card,Completed,2024-06-07,2024-06-07 23:22:59.917600,2024-06-11 23:22:59.917600,"6503 Brandon Hills Suite 424, East Johnville, SC 84794",Order for Smart Dynamic Polos
232,40,1729,1,2,5000.0,10000.0,0,0.0,8,800.0,10800.0,Credit Card,Completed,2024-06-09,2024-06-09 17:59:04.289858,2024-06-13 17:59:04.289858,"Unit 1005 Box 1061, DPO AA 06975",Order for Structured Urban Track Pants
233,455,63,11,3,12000.0,36000.0,15,5400.0,8,2448.0,33048.0,COD,Completed,2024-09-22,2024-09-22 16:47:37.054436,2024-09-24 16:47:37.054436,"PSC 4917, Box 4325, APO AA 43419",Order for Preppy Casual Coats
234,91,292,17,3,4500.0,13500.0,0,0.0,8,1080.0,14580.0,Digital Wallet,Completed,2024-05-10,2024-05-10 12:44:47.105267,2024-05-16 12:44:47.105267,"3324 Hess Knoll, Herreraville, VA 01518",Order for Preppy Modern Joggers & Pants
235,483,309,1,1,2500.0,2500.0,0,0.0,8,200.0,2700.0,Bank Transfer,Completed,2024-04-04,2024-04-04 20:42:24.756082,2024-04-06 20:42:24.756082,"455 Jennifer Route Suite 714, Port Taylor, RI 95251",Order for Refined Sporty Track Pants
236,190,195,11,2,13000.0,26000.0,0,0.0,8,2080.0,28080.0,Credit Card,Returned,2024-08-03,2024-08-03 03:02:48.090110,2024-08-09 03:02:48.090110,"619 Sellers Curve, Rayberg, IA 11064",Order for Lightweight Bright Utility Pants
237,203,35,17,2,3000.0,6000.0,0,0.0,8,480.0,6480.0,Bank Transfer,Failed,2024-02-02,2024-02-02 04:10:27.643643,,"626 Terri Crossroad, Kimberlyview, OK 44090",Order for Chic Camo T-Shirts
238,193,522,7,3,2500.0,7500.0,0,0.0,8,600.0,8100.0,Debit Card,Completed,2024-06-12,2024-06-12 15:58:06.125455,2024-06-18 15:58:06.125455,"985 Cervantes Hills, Catherineborough, MI 98657",Order for Luxury Functional Track Pants
239,435,2153,24,3,3000.0,9000.0,0,0.0,8,720.0,9720.0,Digital Wallet,Returned,2024-09-13,2024-09-13 08:04:16.809002,2024-09-19 08:04:16.809002,"31072 Zamora Ford Apt. 631, New Cheyennetown, ND 56482",Order for Comfy Dynamic Sweatshirts
240,112,1570,13,2,12000.0,24000.0,5,1200.0,8,1824.0,24624.0,Credit Card,Completed,2024-06-25,2024-06-25 11:35:54.523714,2024-06-29 11:35:54.523714,"834 Ann Spur, Brooksmouth, IN 16385",Order for Classic Trendy Utility Pants
241,27,930,9,2,13000.0,26000.0,0,0.0,8,2080.0,28080.0,Bank Transfer,Completed,2024-03-11,2024-03-11 06:30:38.368737,2024-03-16 06:30:38.368737,"2464 Jimmy Harbor, Lake Andrea, WA 42286",Order for Elegant Comfy Coats
242,307,424,4,1,13500.0,13500.0,0,0.0,8,1080.0,14580.0,Bank Transfer,Completed,2024-01-02,2024-01-02 00:09:49.784933,2024-01-07 00:09:49.784933,"2748 Sarah Glens, Port Jamesport, LA 97419",Order for Preppy Tailored Cardigans
243,83,2095,15,3,12000.0,36000.0,0,0.0,8,2880.0,38880.0,Debit Card,Completed,2024-08-18,2024-08-18 17:59:59.945166,2024-08-20 17:59:59.945166,"8310 Jeremiah Fords Suite 594, Michelleborough, ND 95479",Order for Urban Oversized Coats
244,393,647,18,1,3000.0,3000.0,0,0.0,8,240.0,3240.0,COD,Completed,2024-08-04,2024-08-04 03:12:34.531174,2024-08-11 03:12:34.531174,"84681 Jackson Crossing Suite 065, Delacruzberg, NC 13154",Order for Camo Comfy Polos
245,174,941,22,2,2500.0,5000.0,0,0.0,8,400.0,5400.0,COD,Completed,2024-03-08,2024-03-08 20:38:35.494589,2024-03-14 20:38:35.494589,"673 Shepherd Greens, Port Jonathanville, AK 09457",Order for Bright Textured Shorts
246,388,169,21,1,12000.0,12000.0,0,0.0,8,960.0,12960.0,Digital Wallet,Completed,2024-05-11,2024-05-11 07:47:33.449466,2024-05-18 07:47:33.449466,"5690 Antonio Road Suite 353, New Jennifermouth, IN 36408",Order for Chic Urban Cardigans
247,24,498,1,1,10000.0,10000.0,5,500.0,8,760.0,10260.0,Debit Card,Completed,2024-02-24,2024-02-24 09:12:52.509721,2024-02-26 09:12:52.509721,"27302 Day Stream Suite 138, East Brucehaven, MA 35457",Order for Urban Dynamic Cardigans
248,414,1108,14,3,4000.0,12000.0,0,0.0,8,960.0,12960.0,Credit Card,Completed,2024-04-30,2024-04-30 09:18:16.337191,2024-05-05 09:18:16.337191,"865 Russell Camp, Kristopherton, DE 18353",Order for Oversized Oversized Track Pants
249,18,122,7,1,11500.0,11500.0,5,575.0,8,874.0,11799.0,Credit Card,Completed,2024-09-03,2024-09-03 23:58:14.565087,2024-09-10 23:58:14.565087,"PSC 2648, Box 9157, APO AP 22344",Order for Sporty Smart Coats
250,120,251,4,2,5500.0,11000.0,0,0.0,8,880.0,11880.0,Credit Card,Completed,2024-09-19,2024-09-19 12:47:03.755774,2024-09-21 12:47:03.755774,"561 Alexander Extension, East Cheryl, NV 59605",Order for Retro Casual Chinos
251,387,757,14,1,3500.0,3500.0,15,525.0,8,238.0,3213.0,Debit Card,Completed,2024-05-25,2024-05-25 10:33:32.091675,2024-05-30 10:33:32.091675,"22745 Wiley Pines Apt. 115, Vincentburgh, DC 62527",Order for Preppy Dynamic Shorts
252,147,1869,9,3,4500.0,13500.0,10,1350.0,8,972.0,13122.0,COD,Completed,2024-02-24,2024-02-24 13:26:06.070124,2024-03-02 13:26:06.070124,"538 Brett Flats, Rebeccaton, NY 94432",Order for Tailored Elegant Track Pants
253,262,41,4,3,4500.0,13500.0,10,1350.0,8,972.0,13122.0,Digital Wallet,Completed,2024-08-03,2024-08-03 12:36:08.600606,2024-08-09 12:36:08.600606,"USNV Vaughn, FPO AP 38925",Order for Classic Tailored T-Shirts
254,313,1931,2,2,3500.0,7000.0,0,0.0,8,560.0,7560.0,Digital Wallet,Completed,2024-02-03,2024-02-03 12:26:20.416907,2024-02-08 12:26:20.416907,"3202 Beasley Forges, New Ianland, AR 26747",Order for Functional Casual Track Pants
255,442,1674,16,1,2500.0,2500.0,0,0.0,8,200.0,2700.0,Bank Transfer,Completed,2024-07-10,2024-07-10 20:39:57.689298,2024-07-13 20:39:57.689298,"8635 Jones Point Suite 408, North Andrewtown, TN 44339",Order for Bold Tailored Track Pants
256,183,2105,1,3,9500.0,28500.0,0,0.0,8,2280.0,30780.0,Credit Card,Completed,2024-07-01,2024-07-01 04:52:58.224243,2024-07-05 04:52:58.224243,"PSC 0799, Box 1870, APO AP 09606",Order for Patterned Wide Leg Denim Jackets
257,130,2479,22,2,12500.0,25000.0,5,1250.0,8,1900.0,25650.0,Bank Transfer,Completed,2024-06-29,2024-06-29 19:33:50.321127,2024-07-01 19:33:50.321127,"3350 Michael Throughway, New Lisa, MI 27468",Order for Rustic Sporty Blazers
258,137,640,5,3,12000.0,36000.0,0,0.0,8,2880.0,38880.0,Debit Card,Completed,2024-09-06,2024-09-06 12:17:14.302427,2024-09-10 12:17:14.302427,"158 Rivera Prairie Suite 816, Lake Michelle, FL 20357",Order for Smart Dynamic Coats
259,193,139,13,2,3000.0,6000.0,0,0.0,8,480.0,6480.0,Digital Wallet,Pending,2024-06-12,2024-06-12 02:55:28.187031,2024-06-16 02:55:28.187031,"985 Cervantes Hills, Catherineborough, MI 98657",Order for Bright Preppy Beach Wear
260,137,1370,22,2,4000.0,8000.0,0,0.0,8,640.0,8640.0,Bank Transfer,Completed,2024-07-19,2024-07-19 05:53:27.578942,2024-07-24 05:53:27.578942,"158 Rivera Prairie Suite 816, Lake Michelle, FL 20357",Order for Refined Minimalist Joggers & Pants
261,342,935,19,2,9000.0,18000.0,10,1800.0,8,1296.0,17496.0,Debit Card,Completed,2024-05-25,2024-05-25 04:49:26.640652,2024-05-29 04:49:26.640652,"616 Walter Lane, Davisfort, ND 35965",Order for Patterned Vintage Cardigans
262,202,2440,11,1,3500.0,3500.0,10,350.0,8,252.0,3402.0,Digital Wallet,Pending,2024-05-18,2024-05-18 09:46:12.334760,2024-05-20 09:46:12.334760,"478 Rebecca Stravenue Suite 985, East Jamesport, GU 12053",Order for Sporty Preppy Track Pants
263,142,1460,21,3,2500.0,7500.0,0,0.0,8,600.0,8100.0,Debit Card,Completed,2024-02-21,2024-02-21 22:42:45.434881,2024-02-26 22:42:45.434881,"65507 Sarah Grove, Lake Kristinborough, FM 25288",Order for Sporty Casual Polos
264,110,2227,18,3,2500.0,7500.0,0,0.0,8,600.0,8100.0,Bank Transfer,Completed,2024-09-20,2024-09-20 11:11:56.476945,2024-09-23 11:11:56.476945,"8180 Mercer Lodge Suite 800, Tonyatown, VT 78486",Order for Minimalist Trendy Joggers & Pants
265,414,1489,4,2,4500.0,9000.0,15,1350.0,8,612.0,8262.0,Credit Card,Pending,2024-04-01,2024-04-01 14:06:30.152518,2024-04-07 14:06:30.152518,"865 Russell Camp, Kristopherton, DE 18353",Order for Textured Rustic Tanks
266,385,178,16,1,3000.0,3000.0,0,0.0,8,240.0,3240.0,COD,Completed,2024-10-19,2024-10-19 11:41:33.825006,2024-10-23 11:41:33.825006,"7258 Michael Field, New Anna, ID 46981",Order for Relaxed Layered Track Pants
267,406,1493,23,2,14000.0,28000.0,0,0.0,8,2240.0,30240.0,Bank Transfer,Completed,2024-03-08,2024-03-08 08:24:43.005996,2024-03-14 08:24:43.005996,"1395 Kevin Lights, New William, MH 27808",Order for Bold Soft Utility Pants
268,495,884,7,1,3000.0,3000.0,5,150.0,8,228.0,3078.0,Debit Card,Pending,2024-05-10,2024-05-10 17:22:58.340060,2024-05-15 17:22:58.340060,"401 Mitchell Ports, New William, MS 94766",Order for Casual Functional T-Shirts
269,385,708,1,1,8500.0,8500.0,0,0.0,8,680.0,9180.0,Credit Card,Completed,2024-05-18,2024-05-18 07:13:46.529448,2024-05-24 07:13:46.529448,"7258 Michael Field, New Anna, ID 46981",Order for Neutral Dynamic Hoodies & Jackets
270,347,237,24,1,4000.0,4000.0,10,400.0,8,288.0,3888.0,Credit Card,Completed,2024-07-10,2024-07-10 04:53:10.665580,2024-07-15 04:53:10.665580,"24256 Chung Summit, Mathewsbury, NY 06118",Order for Chic Preppy Beach Wear
271,213,2455,8,3,9500.0,28500.0,10,2850.0,8,2052.0,27702.0,Digital Wallet,Completed,2024-01-21,2024-01-21 19:12:32.169769,2024-01-24 19:12:32.169769,"855 Andrew Falls Apt. 893, Oliverchester, NC 03131",Order for Minimalist Urban Denim Jackets
272,341,164,10,2,10000.0,20000.0,5,1000.0,8,1520.0,20520.0,Credit Card,Failed,2024-02-20,2024-02-20 16:57:13.205882,,"859 Austin Corner, West Michael, ME 73912",Order for Preppy Refined Cardigans
273,481,1272,6,2,3500.0,7000.0,5,350.0,8,532.0,7182.0,COD,Completed,2024-03-27,2024-03-27 06:16:09.339484,2024-03-30 06:16:09.339484,"400 Myers Isle Apt. 403, West Erikmouth, SC 48520",Order for Essential Soft Tanks
274,177,1315,17,1,4000.0,4000.0,0,0.0,8,320.0,4320.0,Digital Wallet,Completed,2024-02-23,2024-02-23 04:23:19.762655,2024-02-26 04:23:19.762655,"7206 Hernandez Brook, East Mark, NC 21212",Order for Neutral Modern Shorts
275,347,1417,7,1,4500.0,4500.0,5,225.0,8,342.0,4617.0,Credit Card,Completed,2024-06-02,2024-06-02 15:35:22.058301,2024-06-05 15:35:22.058301,"24256 Chung Summit, Mathewsbury, NY 06118",Order for Neutral Heritage Oversize Tee
276,20,1895,2,1,3500.0,3500.0,15,525.0,8,238.0,3213.0,Credit Card,Completed,2024-02-03,2024-02-03 20:52:03.302520,2024-02-10 20:52:03.302520,"6554 Eric Union Suite 994, Hessfort, WI 90807",Order for Rustic Edgy Joggers & Pants
277,378,955,18,1,5000.0,5000.0,0,0.0,8,400.0,5400.0,Digital Wallet,Completed,2024-06-01,2024-06-01 12:50:56.985800,2024-06-04 12:50:56.985800,"2954 Gray Freeway, Amandaland, HI 46310",Order for Dynamic Slim Fit Track Pants
278,22,1848,15,3,4000.0,12000.0,0,0.0,8,960.0,12960.0,COD,Completed,2024-06-17,2024-06-17 21:37:02.270934,2024-06-24 21:37:02.270934,"59182 Reid Square, New Rodney, CO 15693",Order for Modern Structured Tanks
279,92,1121,2,1,4000.0,4000.0,0,0.0,8,320.0,4320.0,Credit Card,Pending,2024-01-12,2024-01-12 16:52:25.793992,2024-01-19 16:52:25.793992,"42200 Munoz Path Apt. 311, South Tiffany, VA 37072",Order for Elegant Minimalist Oversize Tee
280,406,74,11,3,5500.0,16500.0,15,2475.0,8,1122.0,15147.0,Bank Transfer,Completed,2024-08-26,2024-08-26 05:37:54.480508,2024-09-01 05:37:54.480508,"1395 Kevin Lights, New William, MH 27808",Order for Edgy Structured Beach Wear
281,22,2092,5,3,8000.0,24000.0,0,0.0,8,1920.0,25920.0,COD,Completed,2024-03-11,2024-03-11 11:47:35.702023,2024-03-15 11:47:35.702023,"59182 Reid Square, New Rodney, CO 15693",Order for Oversized Statement Denim Jackets
282,132,691,1,3,5000.0,15000.0,0,0.0,8,1200.0,16200.0,Debit Card,Completed,2024-04-30,2024-04-30 09:35:33.463942,2024-05-06 09:35:33.463942,"6785 Leah Burgs, Shermanside, NV 89009",Order for Sporty Vintage Oversize Tee
283,118,618,23,1,9000.0,9000.0,0,0.0,8,720.0,9720.0,COD,Completed,2024-10-24,2024-10-24 09:35:26.117306,2024-10-30 09:35:26.117306,"392 Lee Drive Suite 817, Amandashire, VA 09578",Order for Vintage Wide Leg Utility Pants
284,70,2255,22,1,8500.0,8500.0,0,0.0,8,680.0,9180.0,COD,Completed,2024-05-02,2024-05-02 02:49:31.104342,2024-05-07 02:49:31.104342,"36916 Sanchez Squares Apt. 687, Garrettshire, TN 26027",Order for Relaxed Layered Blazers
285,30,1388,21,2,3000.0,6000.0,0,0.0,8,480.0,6480.0,COD,Cancelled,2024-01-26,2024-01-26 20:09:56.594211,,"62872 Jessica Shores, West Michaelstad, KY 40636",Order for Statement Casual Polos
286,431,255,2,1,2500.0,2500.0,10,250.0,8,180.0,2430.0,Debit Card,Completed,2024-01-03,2024-01-03 02:42:00.603326,2024-01-10 02:42:00.603326,"09437 Devin Oval, Karenport, ID 42205",Order for Classic Wide Leg T-Shirts
287,51,1778,10,3,3000.0,9000.0,0,0.0,8,720.0,9720.0,Digital Wallet,Completed,2024-05-09,2024-05-09 21:56:20.408434,2024-05-14 21:56:20.408434,"779 Parsons Underpass, Gonzalezmouth, LA 88540",Order for Casual Statement Oversize Tee
288,458,2470,17,2,11500.0,23000.0,0,0.0,8,1840.0,24840.0,Credit Card,Completed,2024-06-15,2024-06-15 07:57:13.250939,2024-06-17 07:57:13.250939,"59622 Davis Mission Apt. 718, Gloverport, VI 50816",Order for Bright Elegant Kimono
289,167,2253,8,2,10500.0,21000.0,10,2100.0,8,1512.0,20412.0,Debit Card,Cancelled,2024-02-13,2024-02-13 16:25:22.751901,,"3849 Linda Trail, Wilkinsfurt, GU 93360",Order for Casual Neutral Hoodies & Jackets
290,388,1816,13,2,8000.0,16000.0,0,0.0,8,1280.0,17280.0,Credit Card,Completed,2024-01-19,2024-01-19 06:27:53.645416,2024-01-23 06:27:53.645416,"5690 Antonio Road Suite 353, New Jennifermouth, IN 36408",Order for Edgy Soft Kimono
291,248,830,5,2,4500.0,9000.0,0,0.0,8,720.0,9720.0,Credit Card,Completed,2024-08-02,2024-08-02 14:55:02.159170,2024-08-07 14:55:02.159170,"36398 Allen Square Apt. 795, Foleyport, MT 60969",Order for Relaxed Bold Chinos
292,474,374,2,1,14000.0,14000.0,10,1400.0,8,1008.0,13608.0,Digital Wallet,Completed,2024-08-09,2024-08-09 00:57:57.318283,2024-08-11 00:57:57.318283,"56827 Jason Ramp, East Jenniferstad, NE 85358",Order for Essential Structured Utility Pants
