user_id,name,email,phone,shipping_address,signup_ts,is_active,_ingestion_ts,_source_file,_ingestion_date
290.0,,stanleymatthew@example.net,(348)498-1254,"305 Elizabeth Bridge Suite 173, Robertview, HI 90140",2024-06-15,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
291.0,James Miller,karen34@example.org,(642)566-8781,"34294 Raymond Parks Suite 934, Lake Amandamouth, LA 08886",2023-10-05,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
292.0,Paul Parker,waltoncory@example.net,(490)433-0261x0,"68466 Daniel Fords Suite 830, Janetland, TN 84643",2023-08-25,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
293.0,Sarah Martin,brownemily@example.net,001-216-966-556,"1084 Mccoy Mews, New Jason, OR 99078",2024-01-08,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
294.0,Nicole Bennett,toddpaul@example.com,001-719-975-695,"707 Thompson Prairie, North Danielstad, NM 14059",2024-08-11,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
295.0,Kayla Owen,copelandjohn@example.com,001-531-244-558,"943 Mary Locks Apt. 303, Mcphersonshire, MI 09670",2022-05-12,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
296.0,Mark Rocha,nyoder@example.org,867.632.2617,"8834 Garcia Forges, Lake Markstad, NM 03877",2022-08-19,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
297.0,Alyssa Brady,martinezdaniel@example.net,(770)236-2800x8,"064 Kelly Station Apt. 938, Frankberg, CT 56536",2023-01-23,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
298.0,Jill Horne,martinezkathy@example.com,302.518.8388x94,"46395 Wolfe Shoal Suite 761, Hurststad, IN 32463",2022-09-28,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
299.0,Margaret Zamora,lecarl@example.net,439-679-7555x76,"1478 Joseph Spurs Apt. 485, Matthewbury, NM 99590",2023-10-22,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
300.0,Laura Mathis,nataliewood@example.org,001-725-702-465,"738 Mathis Court Suite 114, Lindastad, GU 92579",2022-08-29,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
301.0,Wendy Davis,tiffany03@example.net,+1-364-415-7210,"905 Nelson Circles, Thomashaven, RI 94107",2023-08-04,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
302.0,Nancy Park,judith96@example.org,(654)620-9992x6,"6211 Darryl Light, Lake Zachary, GU 53838",2023-02-22,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
,Karen Waters,penny23@example.net,902-911-6420,"3010 Hill Inlet Apt. 346, Patriciaport, PR 78958",2022-11-24,,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
304.0,Brendan Young,mcbridejason@example.com,(441)886-2936x5,"87208 Jose Tunnel Apt. 942, Codystad, IA 92584",2022-11-05,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
305.0,Renee Salazar,johnsonadrian@example.com,001-587-963-167,"70843 Courtney Throughway, North Joannaland, NC 96120",2024-10-19,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
306.0,Matthew Cook,victoria65@example.org,(664)202-5539,"358 Elijah Manors Suite 796, Bentonstad, IL 24054",2024-01-12,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
307.0,Kevin Garrison,mgoodman@example.com,(896)752-6862x5,"2748 Sarah Glens, Port Jamesport, LA 97419",2024-05-22,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
308.0,Briana Moss,hammondbrittany@example.net,794-203-3905x47,"USS Wallace, FPO AA 94194",2023-07-14,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
309.0,Gabriel King,evan99@example.net,+1-599-997-8970,"522 Kayla Manor, Bartlettstad, TX 72593",2023-03-23,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
310.0,Mrs. Emily Anderson,carol58@example.net,001-810-826-241,"266 Charles Harbor Suite 139, Brockmouth, AS 79993",2023-02-23,,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
311.0,Kenneth Hall,annettethompson@example.net,(256)234-8644,"3034 Jefferson Harbors, Jesseview, VA 49413",2024-10-05,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
312.0,Brandon Scott,michelle32@example.net,787-403-4310x43,"972 Adams Summit Apt. 896, Connieland, LA 11279",2022-02-03,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
313.0,Nicholas Small,bookerjay@example.net,(614)608-9826x3,"3202 Beasley Forges, New Ianland, AR 26747",2022-03-21,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
314.0,Denise Browning,ostevenson@example.com,717.437.0936,"3346 Thomas Crossroad, New Tammy, TX 80842",2023-07-18,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
315.0,Jose Hawkins,amyhess@example.net,718.991.5536,"8054 Wesley Summit, Karenville, CO 67332",2023-08-28,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
316.0,Ryan Johnson,xdavis@example.net,247-770-3766x48,"29404 Mack Alley, Port Vickiview, GU 63914",2023-03-08,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
317.0,Ruth Campbell,tranemily@example.net,(418)415-6366,"824 Elizabeth Pass, Wilkinsshire, IN 59629",2024-06-11,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
,Ms. Brianna Wolf,murillorichard@example.com,+1-843-785-6805,"Unit 8201 Box 1128, DPO AE 94824",2023-05-28,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
319.0,Christine Clark,catherinegordon@example.com,293.504.5733x14,"0402 Rush Flats, New Nicholas, OK 77929",2022-05-30,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
320.0,Linda Mays,jjones@example.com,6492590640,"4344 Michael Viaduct, New Erinton, AR 74808",2023-05-06,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
321.0,Belinda Mitchell,clarkmichelle@example.net,960-364-3135,"543 Parks Trace, West Lisa, GU 95485",2023-08-16,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
322.0,Rebecca Carney MD,kimberly45@example.org,722-366-0660x51,"299 Fernando Fork Apt. 107, East Cristian, DE 60796",2022-08-20,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
323.0,Dana Thompson,steven10@example.com,(573)903-3021,"8634 Molina Ranch Suite 411, East Anthonyberg, VT 13621",2022-05-12,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
324.0,Cynthia Morgan,aaronhamilton@example.net,666.589.7642x86,"2855 Thomas Square Apt. 056, Port Jasonville, WI 04540",2023-02-21,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
325.0,Victoria Green,melissaphillips@example.com,387-264-4653,"44230 Flores Plain, Singletonmouth, MH 49526",2022-01-29,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
326.0,Rodney Williams,,(227)459-3924,,2022-02-13,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
327.0,Richard Little,matthewmcclure@example.org,827.468.0576,"PSC 5518, Box 8681, APO AP 92917",2023-06-16,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
328.0,Hannah Holland,ghernandez@example.com,391-748-1548x79,"0620 Turner Plain, West Michaelmouth, MP 82734",2023-01-07,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
329.0,Marie Moore,ppayne@example.com,613.693.6223,"55330 Tyler Wall Apt. 761, Lake Jaimeview, VI 00657",2022-11-07,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
330.0,Duane Harris,qbrown@example.com,7086804742,"83190 Michelle Manor Suite 929, West Travishaven, AS 28238",2023-02-01,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
331.0,Brandi Jones,simpsonjulian@example.net,9288450538,"67290 Antonio Mills Suite 804, South Kim, NM 15241",2022-09-06,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
332.0,Michael Bell,annhampton@example.net,6003396238,"112 Jessica Point, North Rachel, PW 61568",2023-01-16,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
333.0,Jennifer Fox,hallmonica@example.org,(212)788-4200x8,"78262 Todd Fords, Lake Melissamouth, NM 07713",2022-12-04,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
334.0,Diane Lam,theresa35@example.net,9032247458,"1981 Russell View, Whiteview, CT 58750",2022-02-05,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
335.0,Thomas Anderson,kleinpaul@example.org,3875543663,"199 Fox Cove, South Markport, IL 57876",2023-04-04,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
336.0,Justin Johnson,tara43@example.net,600.535.5495x84,"1145 Williams Freeway Suite 788, Garciachester, OH 91254",2024-04-27,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
337.0,Brianna Strong,jared35@example.org,873.996.5040,"657 Chavez Gateway, East Jamiemouth, ND 90422",2022-12-08,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
338.0,Zoe Carr,ianwatson@example.net,+1-638-293-6246,"8175 Lisa Hills Apt. 165, Susanside, NY 11722",2022-08-29,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
339.0,Jeffrey Singleton,bentleypeter@example.com,+1-772-960-9441,"58944 Jones Mountain, South Jennifershire, NH 95846",2024-10-06,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
340.0,Joseph Roth,nphillips@example.net,(561)402-7758x9,"0209 Rose Knoll Apt. 948, North Jacob, WY 46162",2022-10-24,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
341.0,Danielle Lewis,mstafford@example.com,+1-234-494-9531,"859 Austin Corner, West Michael, ME 73912",2022-09-08,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
342.0,Edward Rogers,agarcia@example.com,001-915-657-823,"616 Walter Lane, Davisfort, ND 35965",2024-04-08,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
343.0,Lawrence Garcia,nwood@example.org,(928)397-7409,"948 Taylor Centers, Lake Mike, GA 32253",,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
344.0,Brian Hurley,ybell@example.net,639-972-2360x93,"5240 Coleman Ports Apt. 339, North Nicole, VT 61404",2024-07-04,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
345.0,Andrew Newton,ojones@example.net,(396)698-1956x4,"222 Mcclain Meadow Apt. 444, East Cathy, RI 09105",2022-04-23,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
346.0,Joseph Martinez,marthabell@example.org,+1-402-464-2034,"996 Buchanan Springs Suite 652, Patriciachester, NJ 91618",2022-11-24,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
347.0,Marcus Duffy,arroyokaren@example.net,+1-562-659-3133,"24256 Chung Summit, Mathewsbury, NY 06118",2022-05-10,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
348.0,Karen Horn,gsanchez@example.net,001-740-874-875,"165 Michael Common Apt. 339, South Amandaview, MT 75406",2023-12-10,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
349.0,Kirk Taylor,carlamontgomery@example.com,730-633-2613,"76324 Christine Freeway, Brownland, MI 45269",2024-10-28,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
350.0,Amy Mcdaniel,gordondwayne@example.com,001-963-867-904,"36089 Henry Spurs, Jenniferhaven, AL 22684",2022-09-18,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
351.0,Kevin Clark,micheal60@example.com,392.899.4744,"591 Sarah Junctions Apt. 194, Clarkshire, NJ 08807",2023-01-05,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
352.0,Billy Lane,denniswilson@example.com,8245938560,"PSC 2777, Box 4608, APO AA 32298",2022-06-21,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
353.0,Travis Wright,kirstencastro@example.net,+1-229-309-8773,"6071 Glover Light, Port Randy, MS 07757",2023-03-10,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
354.0,Jessica Ortiz,brianrowland@example.com,+1-379-341-5141,"59102 Joseph Tunnel, New Steven, KY 95755",2022-07-26,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
355.0,Emily Wheeler,garciadiana@example.net,001-879-374-474,"373 Richard Crossing, West Frankfort, RI 80688",2022-04-12,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
356.0,Jill Ramos,barbaragibson@example.com,799-614-6530x80,"21364 Amy Throughway Suite 318, Yatesborough, MN 73000",2024-04-21,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
357.0,Jaime Powell,ortizshane@example.net,(331)339-2604x6,"271 Rose Common, New Shannon, AZ 11651",2023-12-17,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
358.0,Matthew Wolf,coopervincent@example.org,(219)706-5845,"387 Maria Key, Michaelside, NY 51204",2024-09-07,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
359.0,Matthew Cook,stephen21@example.com,+1-870-505-1543,"131 Amanda Fork Suite 471, Clarkburgh, UT 43652",2022-10-10,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
360.0,Ashley Figueroa,veronicawong@example.com,+1-902-870-9357,"PSC 2422, Box 6768, APO AP 77312",2023-12-29,,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
361.0,Patrick Smith,michaelgibson@example.com,001-296-443-336,"7780 Stephen Road Apt. 689, Huntermouth, CT 58588",2024-06-28,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
362.0,Bruce Matthews,taylor34@example.net,862-537-4812x14,"810 Gonzalez Trail, Welchhaven, AK 20701",2024-01-30,,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
363.0,Danielle Larson,paul49@example.org,8142217251,"94036 Bianca Coves Suite 038, Lake Jenniferton, FM 89268",2022-09-02,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
364.0,Emily Brewer,joshuareyes@example.com,(587)900-8526,"909 Smith Via, Stevenland, KY 59316",2023-01-26,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
365.0,Jessica Coleman,james53@example.org,,"Unit 1065 Box 1820, DPO AE 18156",2024-09-06,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
366.0,Jason Bryant,lisaryan@example.org,001-272-470-890,"55613 Cruz Forks, Timothyfurt, WY 70585",2022-01-18,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
367.0,Chad Lee,sarah89@example.net,(215)501-9463x4,"USS Ponce, FPO AP 40596",2022-03-09,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
368.0,Dr. Jacob Yates,mark04@example.org,001-211-683-617,"2177 Benjamin Burgs, East Joseland, PA 05537",2022-01-12,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
369.0,Melody Harris,nyoung@example.net,,"9974 Jose Mission, Helenchester, CA 91320",2024-07-07,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
,David Odonnell,staceychapman@example.org,(378)256-9864x9,"115 Mendez Expressway Apt. 342, South Randyland, VT 05548",2023-08-06,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
371.0,Curtis Burns,christian85@example.com,675-690-1021,"2126 Smith Spring, Brendamouth, PW 77291",2023-06-06,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
372.0,Amber Craig,dcontreras@example.net,914.852.1378x05,"343 Brianna Branch, East Joseph, OR 94321",2023-04-05,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
,Wanda Hansen,cknight@example.com,001-980-513-525,"18300 Shannon Views, Smithbury, FM 97892",2022-11-27,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
374.0,Jeffrey Moore,lee11@example.net,+1-464-588-2036,,2022-11-09,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
375.0,Maria Logan,zacharyperez@example.org,594-376-6862x79,"7520 Harmon Key, Hoopermouth, FM 14296",2022-01-04,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
376.0,Jennifer Woodard,alexis02@example.net,+1-839-995-5354,"42942 Debbie Mission Apt. 717, Louisfort, NC 37908",2024-04-12,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
377.0,Christian Gonzales,diamondwade@example.net,(454)525-3509x4,,2023-11-20,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
378.0,Kelly Harvey,sarah35@example.net,001-569-765-778,"2954 Gray Freeway, Amandaland, HI 46310",2024-04-19,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
379.0,Mrs. Carolyn Walton,debbie24@example.org,902-509-9160,"4899 Walls Locks Suite 573, New Michelle, AK 14589",2022-04-11,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
380.0,Jeffrey Dillon,francisbrandon@example.com,470.333.0440,"238 Johnson Drives, Cherylside, MI 17975",2024-06-15,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
381.0,Tyler Peters,pbrandt@example.net,001-939-427-041,"90804 William Junction, Port Zacharyhaven, DC 67974",2023-02-11,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
382.0,Javier Rodriguez,haydenbentley@example.net,3849449257,"PSC 1447, Box 1452, APO AA 29534",2022-06-27,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
383.0,Jeffrey Moreno,devinbates@example.com,001-214-436-300,"12601 Marks Fields, Maryfurt, SC 26532",2022-04-10,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
384.0,Kevin Chandler,anita46@example.com,+1-879-630-4052,"3684 Stark Heights, Thomasport, TN 78930",2023-09-11,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
385.0,Mr. Adam Smith,caleb45@example.net,,"7258 Michael Field, New Anna, ID 46981",2024-09-04,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
386.0,Sarah Johnson,awilliams@example.net,833.756.6719,"98922 Roy Forges, South John, NC 29700",2023-11-07,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
387.0,Jenna Blake,ilee@example.com,219-640-1449x87,"22745 Wiley Pines Apt. 115, Vincentburgh, DC 62527",2024-10-28,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
388.0,Tiffany Hoover,russelllaura@example.net,(249)664-4473x9,"5690 Antonio Road Suite 353, New Jennifermouth, IN 36408",2024-10-14,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
389.0,Jeffrey Stone,jacqueline99@example.org,(991)667-2844x1,"73647 Karen Mills Suite 737, South Brandyfurt, FM 92995",2023-05-25,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
390.0,Cynthia Ward,wendy30@example.com,3007383155,"873 Martha Land Suite 478, Lewismouth, NY 13528",2023-08-20,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
391.0,Karen Jones,kelly54@example.org,+1-882-844-6560,"84650 Tammy Crossroad Apt. 231, Barronmouth, ID 46465",2022-04-10,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
392.0,Dana Craig,christina36@example.org,+1-544-415-0741,"4758 Hardy Haven, Adamsport, OH 10960",2024-09-26,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
393.0,,jessicaking@example.net,862-325-5598x01,"84681 Jackson Crossing Suite 065, Delacruzberg, NC 13154",2024-04-06,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
394.0,Richard Carter,kristenhurley@example.com,429.570.0041x95,"63328 Jessica Corner Apt. 482, Lake Johnhaven, VT 82511",,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
395.0,Christy Jones,willie29@example.org,+1-985-870-9632,"208 Price Land, Simmonsview, AR 18329",2022-09-03,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
396.0,Colin Martinez,icastro@example.net,(327)239-3705,"87481 Kyle Skyway, North Lisamouth, AK 95021",2024-03-24,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
397.0,Rhonda Gordon,andrea85@example.com,975.606.1056x42,"8522 Smith Common Suite 804, East Melaniemouth, FL 48308",2024-04-20,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
398.0,Cynthia Chandler,kochmatthew@example.com,+1-454-353-1071,"475 Scott Centers, Adamshaven, ND 90088",2024-01-06,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
399.0,Derek Butler,zdecker@example.net,299.386.5783x23,"818 Holly Trail, South Victoriachester, LA 06627",2024-09-11,,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
,Michael Nelson,sanfordjessica@example.com,763.890.2776,"84413 Becky Passage, New Pamelabury, WI 96632",2022-05-24,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
401.0,,audreywallace@example.com,(483)470-1644,"3291 Wright Views, Josephhaven, TX 57398",,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
402.0,Cynthia Sosa,fdillon@example.com,450-710-6212x84,"40818 Samantha Mission Apt. 021, Jessicaview, ND 21961",2023-07-05,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
403.0,Nicholas Fernandez,aferrell@example.org,(659)523-3218,"04796 Young Place, West Angelaburgh, DE 59320",2024-08-12,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
404.0,Jennifer Garcia,jordanbrittany@example.com,(598)445-9733x2,"449 Russell Well, North Kristin, MN 12113",2022-05-10,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
405.0,Katie Elliott,linda05@example.com,(802)639-4602,"036 Young Rue Suite 403, Butlermouth, FL 62462",2024-08-17,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
406.0,David Johnson,ochapman@example.org,809.665.0663x88,"1395 Kevin Lights, New William, MH 27808",2024-08-03,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
407.0,Justin Melton,michellehuerta@example.org,001-931-535-337,"Unit 6347 Box 8538, DPO AP 24765",2023-12-26,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
408.0,Nicholas Davis,lgibson@example.org,385.309.9195,"897 Mccarthy Manors Suite 228, Williamborough, VT 23214",2023-07-04,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
409.0,William Lambert,allenjoseph@example.org,752-601-3542x23,"089 Knight Ranch Suite 833, East Thomasmouth, UT 79582",2022-02-21,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
410.0,Thomas Payne,ywilson@example.com,001-264-463-407,"71644 Bradley Garden, Barrymouth, ME 77162",2024-06-06,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
411.0,Cody Johnson,mercadodaniel@example.com,001-341-707-154,"6934 Stout Camp, New Kevin, RI 92047",2022-06-15,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
412.0,Briana Dominguez,hammondvalerie@example.com,888.297.6301x39,"4628 Hickman Springs, North Johnshire, CA 65585",,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
413.0,Morgan Reed,timothyshields@example.net,(404)618-1014,"715 Kristina Square Suite 223, Timothymouth, AR 53215",2022-06-10,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
414.0,Tanya Jones,susangarrett@example.org,883-846-5770,"865 Russell Camp, Kristopherton, DE 18353",2023-10-30,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
415.0,Paul Short,jasonsherman@example.net,001-446-905-875,"PSC 4556, Box 2523, APO AE 54402",2023-09-12,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
416.0,John Malone,,388-770-0232x42,"13469 Mariah Drives Suite 513, Thompsonville, MN 01290",2023-06-27,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
417.0,John Baker,,822.723.6013x10,"9571 Cory Skyway Apt. 162, North Dylan, CT 90861",2023-12-01,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
418.0,Cheryl Wells MD,,,"USNS Carey, FPO AA 73143",2023-08-09,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
419.0,Zachary Gonzalez,kellychristine@example.org,858.712.3946,"7863 Brandon Cove, North Michaelstad, IA 42254",2022-05-25,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
420.0,Howard Sullivan,nmiller@example.net,848.214.2710x75,"74994 Wright Square, Millerport, HI 73854",2022-08-17,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
421.0,Lisa Beltran,scottmcdonald@example.net,+1-856-701-2373,"85708 Figueroa Fall, Craigmouth, NV 46353",2023-06-18,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
422.0,Amy Crawford,brownandrea@example.com,(433)548-4437,"575 Melissa Mountains Suite 484, North Alexmouth, MO 30313",2024-08-11,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
,Fred Davis,houstonkevin@example.com,001-365-378-996,"0203 Jose Loop, Port Lindseyland, NY 86198",2023-11-27,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
424.0,Brian Yu,daniellopez@example.org,+1-279-832-6695,"655 Ross Parkways Apt. 897, Hoodville, NE 83020",2022-03-06,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
425.0,Samuel David,ashley25@example.org,510-338-0922,"89567 Nguyen Forks, Claytonton, MD 81464",2023-04-16,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
426.0,Spencer Dunlap,toddsmith@example.com,001-851-875-364,"PSC 4238, Box 3323, APO AE 52683",2023-02-21,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
427.0,Deborah Watson,danielstokes@example.com,976-323-1646x03,"471 Johnson Square Suite 083, Eddiestad, MS 36585",2023-09-19,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
428.0,Sara Brown,ashley95@example.net,409.445.6850,"73969 Sonia Greens, Taylorborough, NV 75757",2022-06-15,False,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
429.0,Karen Andrews,amy67@example.org,001-274-783-224,"280 Jackson Orchard Apt. 684, East Michaelhaven, TX 79891",2023-03-29,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
430.0,Rachel Hansen,garciakathleen@example.org,001-262-534-152,"357 Smith Burgs Apt. 273, Lake Elizabeth, OH 44088",2022-07-31,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
431.0,,igillespie@example.net,588.343.3939,"09437 Devin Oval, Karenport, ID 42205",2024-03-21,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
432.0,Gerald Walker,christopher50@example.org,994.535.8730x09,"757 Foley Village Apt. 750, Curtismouth, AL 45656",2023-04-26,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
433.0,Jeremy Schmitt,scottwilliams@example.org,001-269-521-623,"0358 Hernandez Field, Dominguezhaven, OH 84503",2024-08-30,True,2026-01-05 15:19:13.325201,users_dataset.csv,2026-01-05
